p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
5.40319815688729,-0.798921265128532,3.06975735382299,NA,7.96714153042888,-13.3581004288715,-5.09748783211603,-12.7143412090567,4.50377733676502,10.5124165691136,-4.93752554397514,NA,11.7742447062373,-11.941766657686,-28.8172391208061
27.0756529372303,6.43242130989597,10.4402102918969,NA,3.67260768741162,10.8079962136177,1.49669883975897,7.55610454026253,17.0863593472018,22.3638714770686,-7.44783432314165,6.10006944513702,12.4418636101987,-12.1077627015145,37.8003875983907
9.3360312651362,-10.9885900782484,11.9805851447883,-5.35621644061318,10.4739964152169,22.0020152852377,12.6817871193631,4.90779709150086,-2.08052338226809,22.0574550463704,19.1706325965776,11.1463727400404,-0.442216324555793,5.01993922584775,5.15823314177464
-2.27391459684298,6.33277699307664,-1.16915779502147,26.0851646564249,-0.71077338515521,11.3845250407828,-2.28945064600429,5.67651427012269,7.2381923134589,-2.76905869800607,3.31219154851724,12.1991959402821,-10.2292249173573,-7.43603801280758,5.07753244511632
6.95747659423022,8.89868967336968,-0.384549014529525,1.84756665667069,-1.76008444238631,4.49790358372194,-3.00079019308761,-5.85831608860886,5.28370734538012,23.6389718073673,-8.3385273714643,7.23077867552403,4.93448658485151,11.4757380363241,8.83350143746154
28.7039734801114,10.7038928965898,-1.87425388074725,-8.64159485642946,7.04139936651482,-6.74117307085266,-6.88346957365964,7.55610454026253,3.92707707699157,9.56218593175963,-8.1788027652537,6.7806338543701,13.408945665868,-3.75391995502417,34.2270878503089
8.33852737146433,2.99523762583181,2.85412762829101,-10.4624722572776,9.78934778435209,NA,3.21506345691269,7.83184016633464,-11.4539558084541,12.4113301024939,17.12809696197,9.07453026032678,5.33319342797286,-3.45967681834473,-3.28247475133901
6.93500375953827,-22.9962147655827,3.17210909490329,-0.90694405981843,8.60221340640347,10.7080204715297,14.0995879753645,4.83888016613244,11.6864424197308,-4.57698380894888,4.78844637272896,7.37492884325539,10.4791669690276,-2.77623966799869,7.68754396910662
0.622273752799599,28.4609985839593,5.87259950241468,-1.44290584288126,-2.03031392752658,4.79894618935228,-0.554954782623729,16.4506155683909,0.806929455102382,-10.6045222614295,9.31670624305244,4.36487729421601,6.31199960599565,6.04151049194477,-1.76008444238631
23.5940206839749,-25.0184281140629,11.0731299243043,-2.50785304270318,2.90912786412791,NA,15.4069632431219,4.67657463087389,-0.0528166433671163,11.7531519365948,8.65485804046776,14.8222900114414,-0.608452472074977,-5.33764582649332,6.89324279342667
4.12759744159038,8.03592845486713,-1.94514793494105,-1.29866397322401,NA,4.03304645157561,0.0858896989887898,-2.68192494953822,6.44423857646641,12.3500966664067,16.0650965182045,13.5539145149327,-1.61995442751443,-9.80671062949019,-0.623788725265862
-0.442216324555793,1.36686078816089,-1.19658637840361,8.37431616009446,-1.22005796861747,1.09245831746564,-3.6269300039193,-9.00202697641254,14.3526281084391,12.897361321921,-3.92639464365674,2.55892939457653,6.95734402153456,1.28431698686195,19.2976955059639
-2.30991558926692,38.5329542173152,5.15446147999997,17.5776763917138,3.60568727555761,5.18891231132332,-11.1138445444194,-4.68652441901564,-4.71575580049986,5.69127234582497,-16.8894243897043,1.92178163262673,-0.0303555505854935,21.2843942129825,23.7371823057269
23.6221457056255,-17.6890926771196,2.11939210436586,4.5787789084069,0.564205284003414,-3.89039720617726,-5.93621462880894,-11.5348028026666,-3.50457680346859,11.9160571648135,-1.7811471705377,6.38391129734824,6.84286966399645,-7.26687953869875,-1.87425388074725
-4.82419029465197,7.52739469350182,2.7799886786282,-4.02279386460514,-1.35386856530393,5.61786870902233,3.97461319052846,4.32924863752153,13.1241888513776,8.26630654637398,26.5650769601698,19.5895164900178,-2.68192494953822,-4.87206366213417,0.543755570726878
31.408011531506,10.5776788694466,6.49582133885188,-15.0550849467882,-0.560293519628145,5.12864330817297,-0.989656523943698,18.2583047055421,-0.0546194110172154,18.8918876745548,22.1571836036717,14.4408184112665,20.4189667948412,-4.00187856260963,11.0527822720277
12.8634079988675,4.84626224139395,-9.86949726859878,8.17880276525373,8.49367722199648,13.8971187060668,20.3938888030353,6.17372345693537,14.5635406270247,15.5871659239514,-5.94266897266499,17.2435650220255,5.7609061329378,0.271994063738134,NA
1.05422054475375,12.9334869493638,1.37067995447264,2.65885040847345,1.40704465161911,-0.787607708210867,1.218495540709,3.29156143908694,5.31610164798834,1.14476069969681,-2.41180909961542,7.23077867552403,11.5417510462335,10.7038928965898,6.49052375875303
14.7969592665873,-5.71150368954915,4.02279386460516,14.9477912179474,7.45267951027277,-10.5736255591295,-1.49650974876516,-2.45278087237415,11.4006486188082,10.7087239562186,-2.42476123845152,3.37790902616517,-7.25915441664403,-2.21993648903431,7.85249754160134
14.3409143489881,2.74422247832975,-6.38391129734821,-7.24697546762665,3.01976142042761,-5.91490170008057,0.703251359458043,18.8457911401178,0.933224856807303,11.0445442211041,3.92239819006359,1.06777217375721,-16.7531234255646,-9.67032963098169,NA
-7.93412491175664,12.582184227665,-1.91871520514313,-2.95873781039603,2.1630117853801,-8.11961761570495,-1.35386856530393,1.78045733046677,NA,6.71202911070056,6.14894603248304,2.47284635955912,-0.0519386104966065,-0.0913945041642407,1.39304756562956
14.5778414012757,NA,6.33277699307664,8.53588129435065,4.29330912471843,5.03153747227204,2.92497794915637,6.91242716027381,NA,-3.56046162019693,4.07908911379977,-2.42392485667982,NA,5.45635172421418,NA
3.25828756515367,NA,NA,8.99140184606876,-3.24412956250962,-2.13997350575238,NA,NA,-0.410341258886786,NA,2.65036234235199,14.9400871813844,-41.7696724551531,4.33340408162697,8.91072192083445
NA,NA,-1.30557136597354,-4.15930160981008,3.73303075438142,-40.6629582481067,NA,8.57962419979358,-56.3969624888867,11.3790591716287,-6.68999287886052,2.39749655024939,NA,-15.1356375136472,7.05872060136341
NA,NA,11.2691553865657,0.641461642293771,-41.0614313506414,NA,-11.5313144825308,-14.683313711111,-29.0063146073865,-2.80904983064154,-2.96004826739431,-2.66864034336874,NA,-2.35159137573388,2.47284635955912
NA,NA,-3.17145930401893,-7.68428789131512,0.544731179606649,NA,12.8042508689627,NA,-20.847343238397,NA,3.06001471057928,-11.5547997131196,NA,8.36640603564115,-2.31987624781726
-49.718497564732,NA,8.82685347480053,3.34546674789099,2.53769987536785,-2.99523762583178,NA,-12.8114204776501,NA,-7.43405538392974,1.65307664190549,13.9215858740655,NA,-2.13868121367319,NA
NA,-73.3831129840734,-1.2821554349817,-7.65640613203291,NA,-17.7055024079437,NA,-51.2135636011343,NA,3.2690461307509,3.430476630073,-6.65089415902521,NA,-9.50018625249812,10.7992405923375
NA,-14.9879777097873,0.442216324555816,4.13312878709479,-55.8991465414406,-57.3890265672893,-9.71377791905619,-66.0788540262741,-17.5879892782765,12.7324635192005,5.38648705128884,-5.44456177677063,NA,-3.99662671192558,-8.04365354410101
NA,-19.8851963573048,-9.56361257083593,-13.364743843597,-39.147916168519,NA,NA,-33.1586645759367,-8.45060477733838,NA,NA,14.1035317535153,NA,-11.2728576390815,NA
-45.6509059882631,-1.39714178548147,10.6913646421002,0.99551342756295,-41.2761709073325,NA,-55.7662956835227,12.883502766425,-24.1004423882265,NA,NA,-12.374923499997,9.7061032127613,-2.72088722333134,-8.2667879329831
NA,NA,-0.250988696458433,NA,-56.4501188548291,NA,-29.3404350219341,NA,-9.23527270833283,NA,NA,4.07582103327913,-28.9126738407253,-8.75487800692167,NA
-47.3814415577119,-28.1877833655943,10.3225129995337,-38.5596710638173,-33.269914349272,-34.125335633693,-48.6900625216028,-26.8532695150507,-14.5961769629896,NA,2.3515913757339,-16.6828468575122,-47.3590417717941,-17.0221569191099,NA
NA,NA,-4.0330464515756,10.7181040745928,-28.4729410415718,-18.2636996893034,NA,NA,-30.4529788581015,-0.964645996138328,-12.1362795773741,6.32956808022566,-42.9674841573346,-6.95747659423021,NA
NA,6.70582921077364,-1.2821554349817,5.71150368954916,-54.9198400488814,NA,NA,-34.919393500515,NA,NA,12.9279018549307,-0.564205284003406,-47.3932089483834,2.06921617063424,NA
NA,-24.686596733867,0.733791787832142,13.3272040887357,-40.6164559561441,-69.0156928931357,-10.1613655741261,-26.0823225679149,-41.4947002955862,-8.45060477733838,9.86933964144993,11.9081500167322,-37.7201941750905,-0.37520347647068,NA
-1.80162435035692,6.4196757667053,10.5239116420473,6.27794322667827,-27.9012004241879,-60.2257890581676,-15.9231065242273,NA,-17.9401170386477,-70.307851137493,NA,NA,-42.231644644235,-12.4959436744485,-23.2990776089707
NA,6.95723825741034,-4.52477737569745,NA,-36.5632410044591,-54.1253481684649,-35.8800997184656,-25.9437148899978,-24.9140714714945,-1.92079546314332,NA,-10.7301733605277,-46.3268502700054,-9.45798037661067,NA
NA,-4.80528538151295,-8.44118557428422,5.96514837673538,-43.8346464627329,-13.341137946921,10.7717623633053,2.66463777898416,-28.4090393633239,NA,-3.00079019308761,-8.04062829794234,-47.9415844624262,-12.3508248565719,-2.3859790772507
-62.4397348954831,-17.1996691866064,3.75106826042982,14.2280148617137,-36.9165956296784,NA,9.85359585596358,-31.9208136509748,-49.4136453788727,NA,-13.3309869718706,8.36400054064952,-34.5671454403969,-2.69084157932681,2.29525264532771
