schedule,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
0,9.90585439595191,-8.87977545088197,15.6178687090223,3.6598457977416,1.52505614581743,-5.39990540633126,0.991871230101958,-0.150249899235358,-1.68550375687914,2.22527628222419,-7.10054377023724,8.25979215916583,-2.07380821378091,NA,1.74302419202909
0,-8.51827829065602,0.398964487475894,8.77868883900445,-0.511745593709079,5.54262596326774,4.25716480287311,2.20357556190196,-2.1303229280304,4.49437842379048,3.38877525147342,-1.69667002774713,4.14921617590234,2.60654200102622,5.04055279696307,3.85446826743686
0,2.22836009239777,-1.69137857092588,10.9302131804422,4.54664893236504,8.29383694094242,-4.69804985349683,11.7484451750419,2.15900954621838,4.53985980298261,0.400119188757236,-0.720926059734423,-2.76922132447596,5.38557529311976,6.26692876848229,-0.317379873515384
0,-0.257751667636013,-4.9711105821284,-1.54186472270379,-8.48675418356957,-2.89371459042837,7.46587733617041,9.84759896996113,7.47632036908996,0.807737622710592,5.80943416595154,-0.263146671222882,3.664567852654,4.42379629241411,6.32219674180432,0.338227839539713
0,5.67698681481182,6.50004414439045,-3.38630238226948,10.0291735639617,15.316799575096,-5.82010569165109,-1.34329115581728,-1.69137857092588,6.12626142083089,-0.455926953613078,-6.81846482309677,5.53046020925246,3.42390149850458,10.846674545137,-2.52198104726587
0,-2.93266425221533,5.81792803326371,16.3119996059956,-8.02941442378404,3.38789848718759,-0.554217114584421,2.17520910985209,17.3044270496953,-3.7064940334058,1.96531982650866,-4.09035991987315,6.31708334724415,-4.61300450642096,-1.28870768163821,-6.15558672411031
0,7.46230012463215,-13.2889751246257,8.29383694094242,-6.3751116514017,14.0134103442586,-0.73284843322872,10.1558830382332,8.93149496221983,-4.56894972326335,1.93252270384459,-6.32739231258837,2.7792291991798,5.28123341986555,5.78158730769558,6.38426534574608
0,-4.25299241154769,-8.66260763944646,NA,2.84262106977821,1.53279663367211,0.272575893911464,8.66604202235002,-2.16904019411133,-7.97664398770858,9.06540223363936,4.31716558113555,-1.85900308322836,-2.26522560758921,-4.6238025093957,2.85231500207724
0,-2.54141233640541,-9.49760252346644,9.10581870343809,0.0934999538203523,-2.73851808175837,-5.61864635433939,-2.03492376178284,4.50399800381147,7.96009202957506,-3.84535414867641,1.97804144100898,0.450190140242086,-4.45708174743943,1.46054807190625,-0.669965841668337
0,-4.00271117411958,1.90714125841336,-0.986460963832672,-2.19339738758541,0.144755618579989,-3.59091564671653,2.97644640275858,5.72999279488267,-0.899171816488173,6.22942440494515,-4.50595852144972,-6.23500974247712,-1.52055073959396,6.16228281545043,-2.81065503084456
0,6.16461877216335,-10.0853602537101,-3.48999705039936,4.50595852144975,1.0087821079093,-0.262116121795874,0.695536076186397,1.18672767536857,-2.3695882737591,6.63784229250916,0.702124713839755,2.38740897133456,10.2301022950972,8.9292962816785,-1.2684455498612
0,6.29692323239948,-6.01488179684874,4.2942081052849,-0.386670757425656,10.3845490145295,0.646674023736489,6.79046316153174,-5.82438820295306,-0.097425913461711,4.85791802756357,-5.61522159465188,3.67145601911142,3.54096894221029,2.24836158649916,2.22782231498327
0,11.0118464868466,-4.95750015463119,-2.20732945095993,9.85770876533142,6.92750827408392,3.07978444064284,6.79046316153174,1.14703184742196,7.64690202113717,8.89364557097859,6.35213976385233,-5.87240255840962,-2.75445243470494,2.7792291991798,4.362553706691
0,-4.38213129097765,-9.72242791767135,9.9920700252399,1.61266342291475,-7.21212684228896,-7.32510610920764,-3.84882193502209,NA,2.80425086896269,6.37123120812534,2.16509753649081,2.06111071561624,-3.37695182960497,3.09222481186393,1.9656518687064
0,-0.149053121695347,-10.0238931286486,-5.76656301572447,11.1650551426443,0.95405165249566,-1.25138324172358,9.27459167652074,30.9755046510866,1.40651998601949,-7.10444114627136,-9.87297124441209,-0.564013515163203,6.56404348129076,-3.06259747240634,2.17548448585713
0,-5.11534769209512,-9.56028374380739,-1.97347284847488,-4.14921617590232,3.64577209181118,-5.96933699898481,1.31372705355937,0.316882885056934,-7.76600316053597,5.38245372633827,-2.55216567685833,-5.07278734027536,4.52803564969671,2.00596814295638,2.09322490473954
0,-4.7507113402677,-9.75337747306197,-5.89913351825793,6.94084386779967,1.95825252900942,7.0399517326057,1.00188192207606,4.3821312909777,6.20758851966331,13.4596768183448,9.17184783234183,10.1391559107467,3.1971764269655,0.35879056079742,-2.4891904007655
0,3.35810042887145,-0.524386136931751,0.7805634974297,7.66398570048915,3.51512585102086,6.61656657963966,3.49060280047291,1.80929177580079,3.66563354769862,7.01066503064345,3.90078142710033,10.2719940637382,4.72525616787807,0.973232816312965,-5.26637707937788
0,12.2570062141801,-0.299435235266309,15.7946645785403,-0.850563396098254,2.96743347076428,3.41617578202251,7.08642452352534,-4.19844768175342,2.18864076943584,2.31993928611519,-9.45634033744705,-0.0423830745726538,-3.66404847804771,0.7805634974297,-6.98416770565612
0,0.193289370509812,0.298099627053809,7.68603855163097,-4.00271117411958,-3.26239496421404,-0.550692570310752,4.8391028556553,-1.1244163587736,-4.68373870095469,0.673965523685468,1.21790590238995,-7.91322137386489,11.2979001607543,6.15622121554856,-1.81566847947949
45,-19.899050212216,-20.272485899932,-9.21312299843099,-5.48405110535134,-0.0806179947826504,-9.67085045389302,-8.04013826854347,-20.0712967669642,-2.05011628303826,-0.146286805421137,-19.7520805533946,-19.1218837845829,-11.272760958861,-4.54434284540824,-31.50770852159
45,-3.39134303263222,-8.48477278667126,-16.6718883332695,-0.977389501951728,-2.02211207775993,-15.508722761946,-6.92755606765407,-15.9639627692493,-7.34114959152655,-1.81894586453795,-18.4729410415718,-7.69845031449945,8.5691724596267,NA,-17.9432853479596
45,-4.22801486171369,-21.8996699456085,NA,-9.26951833239575,-15.4249117370987,-5.98662823747774,4.26179958875394,-10.7843599925959,-9.53201687562973,-3.97585718342851,-10.6695291330267,-20.6165134125039,-6.38064992812812,-12.023434907665,-20.1755108430432
45,-3.25733370976463,-12.3277778849706,NA,-11.1077070766918,-11.1077070766918,-16.0690807777293,-5.59520341964836,-11.0347870515397,-11.3687453820824,-5.44005264331394,-8.77994203138253,-2.85231500207724,-11.7608336271128,-6.61942220681414,-16.1338274974991
45,10.2907538978476,-23.9418577608215,-28.516018328644,-11.6061813884314,-12.487157363507,-10.0352801857324,-12.7700608464215,-14.1965340381205,-11.0755732611531,-4.05461270658386,-15.8166083115574,-26.3510247746476,-10.2887385240376,NA,-27.4517801085637
45,-0.954641706511568,-17.8755245597834,NA,-9.8299205183483,-11.8476029041967,-16.1297657935318,-1.71044532682441,NA,-16.5070793405905,4.43924116603143,-12.6040596898095,-21.121290068898,0.111995867203692,-6.930242646177,-20.7038928965898
45,-11.8936790884274,-23.2986949259131,11.1174630504421,-3.82341236696252,-9.96669745561826,-17.6877600368253,-5.42437007589945,-20.7105822287721,-14.4231716117304,-6.5194188072126,-24.4707093794345,-24.5964261405037,-4.09035991987315,-5.0987812468163,-26.7547626484369
45,-2.24334857025887,-32.5610452333134,-21.956510032507,-26.332358622051,-24.4066405816908,-16.835418840975,-9.10185205384552,-12.7931893959674,-6.88133752198068,-1.16246655255528,-30.0135667952201,10.0843601928929,-2.08152219666748,-54.0578840095248,-12.0796955388116
45,-1.43569893256606,-24.6324413457025,NA,-12.1517703994618,-6.20657694626585,-20.5736255591295,-5.40936326572871,-14.2110811253547,-12.8784174863096,-8.01211483915515,-34.6068566037631,-26.4887897533738,-8.96092844129786,2.30379195113663,-22.9793169054265
45,-6.78451147402636,-32.2478661739122,NA,-7.73205297109227,-17.3417142717714,-15.7261018227383,-13.628980036141,-23.6006960851059,-10.6514902121231,-1.04171783035203,-30.8609884531164,-16.253000355168,-11.4045762467812,-3.34506339948518,-39.4216080001403
45,-12.9194684440226,-24.7671693852213,-18.9849425209058,-9.75409273963098,-14.002643495085,-19.9769983369319,-24.0772330090252,-15.8305465704011,-14.2835939284754,-7.35702196942624,-14.9264795638826,-22.6126188589071,1.35457646336204,NA,-23.7111640869911
45,0.948731009280966,-25.1817443051859,-25.5667625531236,-23.3345276967682,-3.5409689422103,-14.3250633313112,-13.7541303151262,-23.5917078639251,-10.8853323502935,-7.25686154624202,-8.30678614831607,-30.7900663688835,3.88047968831161,NA,-21.722370784
45,-13.3181730471378,-37.9009514397122,-15.6869097755208,-12.7637774525383,-8.78611177668998,-15.5912150124234,-11.0425467333846,-58.562929393149,-17.7286560297128,-14.2569312748495,-23.2041881566854,-35.3977956438712,1.0087821079093,NA,-17.9888872291795
45,8.81873822595588,-31.696366519493,-30.0282167535183,-12.8967930689213,-17.9801408237926,-9.58951649001772,-17.8635276135933,-23.4238444731246,-6.32685351056499,-13.3542050252665,-22.2574528449593,-22.501559519997,2.77817244548038,-5.24134090054496,-30.3478176535845
45,-0.0252084496605584,-17.0493246150882,-25.8408518827349,-14.8213926932225,-19.8464769457193,-15.41697986048,-4.49819315785438,-26.341988991984,-15.0645246232564,-7.68909267711964,-27.7201941750905,-24.7449546907869,-14.9352938665031,-30.4261073381948,-21.7865144256599
45,5.88589364334628,-28.8918876745548,-9.1770832177703,-24.7675684889005,-15.9639627692493,-26.5212228579477,-19.5218154894356,-18.5399868405447,-8.77433395932651,-1.92356206073869,-7.98899781203775,-9.17060663737655,-3.72044505675937,-20.1349524317607,-25.8568710698357
