rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
practice,9.41773998559031,-59.7234612949116,14.1632565125162,6.38795212996257,10.065835480724,-9.07923405307799,8.44385556185606,-3.85349423472007,15.912392085273,0.970529249186206,6.92430362267456,15.2622346478142,45.6639878768536,-0.935626595689781,12.9946167919165
practice,3.20697507178136,-14.9734766950566,5.07974449073917,-2.24837539046937,8.45256600977748,6.11884756226717,31.0777857724601,157.281249506655,4.34911224628541,16.5800700240086,-5.27988988848669,-4.15129259600587,-161.570757686361,-173.64370589603,7.76906771337428
practice,-25.0347530196174,-8.78999428983245,16.9721108236913,19.7202989444457,2.07084366553225,7.35764271025264,5.14271103442983,20.6498758343237,18.8899122143582,14.8344636904798,-14.5302956118804,22.8080236172821,14.3334560576629,4.80586356814614,99.2025969720217
practice,8.66276318342165,-21.9506666142127,-6.18984980875361,-5.70342848480771,2.33124059131381,-5.59124403923103,7.8820215811173,-29.0675925168403,10.8210572562648,1.67881846122642,-18.4141916707243,12.1826491387902,-0.112079907984817,6.1829662345103,1.56298644317424
practice,13.5438841883644,-3.52417868837479,10.1786257764007,5.74060663895192,-2.92279007779383,-5.94191991301554,11.0897373596357,0.881474280832568,0.443844314548858,5.78750017790608,-11.3734963735409,-4.5248162622288,-1.57128050432321,6.84802685176851,-4.42974677234906
practice,3.30956763094375,-10.9476331390095,2.7382966668262,-5.52335753317981,2.48178197440226,-10.4388263334936,-2.19202541115729,-7.59316407822019,-6.95837338094123,13.5229581908929,-22.7109906951413,5.32636606505594,2.7744658375499,16.8151665390038,5.02035601564062
practice,13.2631896922151,-26.7063013225458,12.3676123601084,-2.6917799325136,6.79676135046131,3.04287865349396,11.765701263399,3.53494820058663,13.392415129766,-0.247378431308455,-0.321332001602476,3.45831615899766,-4.15129259600587,4.76336197064284,1.41537879923955
practice,13.8538115977041,-11.6373236629051,-12.9946167919165,0.742472125735164,16.1585252413712,-0.575065077928132,-0.483315309679443,9.80176016763387,5.81246267526603,12.8341683044182,-27.493255436885,8.69001923965803,11.4349473274348,2.17872119578894,3.41981542445218
practice,1.15955536642366,-19.0052469193056,6.45187547814105,-1.5943203277065,0.905772399028626,2.51192752967293,5.50878709309543,-10.6053986715922,3.21938689094271,17.2605562923398,-17.1889562225576,-4.99958413125157,-3.46814276482305,-9.03450327086423,-8.74200427130494
practice,5.90530382459207,-9.30902392840006,17.1862892087875,-13.3468612881605,4.09532909275251,8.9786502555139,-0.801527968367881,-5.41255573328621,11.9858002790961,5.59352827628027,3.240246826858,14.2359118648427,7.76906771337428,11.3458627010172,3.87740661525995
