rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
rotation,10.2907538978476,-23.9418577608215,-28.516018328644,-11.6061813884314,-12.487157363507,-10.0352801857324,-12.7700608464215,-14.1965340381205,-11.0755732611531,-4.05461270658386,-15.8166083115574,-26.3510247746476,-10.2887385240376,-124.176002243917,-27.4517801085637
rotation,-0.954641706511568,-17.8755245597834,21.1239405310892,-9.8299205183483,-11.8476029041967,-16.1297657935318,-1.71044532682441,-154.142258433009,-16.5070793405905,4.43924116603143,-12.6040596898095,-21.121290068898,0.111995867203692,-6.930242646177,-20.7038928965898
rotation,-11.8936790884274,-23.2986949259131,11.1174630504421,-3.82341236696252,-9.96669745561826,-17.6877600368253,-5.42437007589945,-20.7105822287721,-14.4231716117304,-6.5194188072126,-24.4707093794345,-24.5964261405037,-4.09035991987315,-5.0987812468163,-26.7547626484369
rotation,-2.24334857025887,-32.5610452333134,-21.956510032507,-26.332358622051,-24.4066405816908,-16.835418840975,-9.10185205384552,-12.7931893959674,-6.88133752198068,-1.16246655255528,-30.0135667952201,10.0843601928929,-2.08152219666748,-54.0578840095248,-12.0796955388116
rotation,-1.43569893256606,-24.6324413457025,138.760396596909,-12.1517703994618,-6.20657694626585,-20.5736255591295,-5.40936326572871,-14.2110811253547,-12.8784174863096,-8.01211483915515,-34.6068566037631,-26.4887897533738,-8.96092844129786,2.30379195113663,-22.9793169054265
rotation,-6.78451147402636,-32.2478661739122,159.696561535699,-7.73205297109227,-17.3417142717714,-15.7261018227383,-13.628980036141,-23.6006960851059,-10.6514902121231,-1.04171783035203,-30.8609884531164,-16.253000355168,-11.4045762467812,-3.34506339948518,-39.4216080001403
rotation,-12.9194684440226,-24.7671693852213,-18.9849425209058,-9.75409273963098,-14.002643495085,-19.9769983369319,-24.0772330090252,-15.8305465704011,-14.2835939284754,-7.35702196942624,-14.9264795638826,-22.6126188589071,1.35457646336204,-160.497131844804,-23.7111640869911
rotation,0.948731009280966,-25.1817443051859,-25.5667625531236,-23.3345276967682,-3.5409689422103,-14.3250633313112,-13.7541303151262,-23.5917078639251,-10.8853323502935,-7.25686154624202,-8.30678614831607,-30.7900663688835,3.88047968831161,-103.086005167162,-21.722370784
rotation,-13.3181730471378,-37.9009514397122,-15.6869097755208,-12.7637774525383,-8.78611177668998,-15.5912150124234,-11.0425467333846,-58.562929393149,-17.7286560297128,-14.2569312748495,-23.2041881566854,-35.3977956438712,1.0087821079093,172.256612265262,-17.9888872291795
rotation,8.81873822595588,-31.696366519493,-30.0282167535183,-12.8967930689213,-17.9801408237926,-9.58951649001772,-17.8635276135933,-23.4238444731246,-6.32685351056499,-13.3542050252665,-22.2574528449593,-22.501559519997,2.77817244548038,-5.24134090054496,-30.3478176535845
rotation,-0.0252084496605584,-17.0493246150882,-25.8408518827349,-14.8213926932225,-19.8464769457193,-15.41697986048,-4.49819315785438,-26.341988991984,-15.0645246232564,-7.68909267711964,-27.7201941750905,-24.7449546907869,-14.9352938665031,-30.4261073381948,-21.7865144256599
rotation,5.88589364334628,-28.8918876745548,-9.1770832177703,-24.7675684889005,-15.9639627692493,-26.5212228579477,-19.5218154894356,-18.5399868405447,-8.77433395932651,-1.92356206073869,-7.98899781203775,-9.17060663737655,-3.72044505675937,-20.1349524317607,-25.8568710698357
rotation,-8.66505921933094,-29.5614897645633,54.0059943733965,-39.4602012601292,-10.1441624166512,-25.2911899949471,-19.0792477728318,-29.226006502324,-11.5428994250274,-5.23347530351374,-21.860478675418,-19.9146788898395,-13.2516114534411,-19.0235308661228,-28.5137504143041
rotation,-7.03995173260566,-43.5599760851233,-22.7724520790734,143.381367548534,-31.9393317726073,-25.219560311057,-19.3455769209846,-10.9860893533022,-20.7087239562186,-12.69480460196,-22.9229511004135,-37.3862408518466,-12.9962147655827,117.698467628972,-27.3251061092076
rotation,11.8936790884274,-33.1847765603104,-33.9668802490523,80.5301280223795,-7.0384310666087,-10.2346894911278,-16.0319644910944,-23.8955225728016,-5.95979598159578,-12.8594188782427,-2.84421578414557,-24.861407658346,3.08716098300366,-162.432096750633,-18.8170401227801
rotation,-1.68151430098106,-30.3509784217007,-46.7591407074467,-74.6668065720271,-18.9806594046831,-18.9261241039539,-14.3701542709943,-20.5871665387141,-35.5105836211127,-4.74123631539239,-21.694010263206,-28.6302913231413,-9.43968498555624,-26.8894243897043,-26.2933134566123
rotation,2.46726136550929,-33.3371310634234,-28.7553178131528,97.716951397838,-22.8282146263723,-13.3202656839681,-16.6718883332695,-23.2836270206517,-22.9994495876428,-8.76643461826802,-3.6598082540901,-31.1216594749155,3.92280134458577,73.7045705727278,-26.8373495107261
rotation,3.05271308182315,-29.9902990632034,29.4048467227591,164.655523866502,-22.8308121226261,-17.8353664011491,-9.35417688086786,-6.85854546946468,-19.8826535286343,-7.84295196185149,-29.4066297563367,-27.5201667635964,-3.17501815604861,-27.905496623541,-26.9440921717705
rotation,-11.7732521103618,-28.4546076217913,-26.4281678373983,-21.9449299037805,-6.8040799475332,-12.6431356341762,-29.1097663214764,-15.085700481428,-3.98586311040377,-8.33386702776804,-42.5752505517105,-24.2280148617137,-10.498936237377,-74.2169481157601,-24.0719791503247
rotation,-9.39039718878567,-26.2812212986686,-34.308770813803,-82.738486949723,-22.3500966664067,-20.5678423177206,-17.245547565295,-16.517595518952,-11.1939541715424,-17.7747237177758,-22.9349868522155,-38.8559236192473,-10.1925868623317,-172.043171460122,-26.1220461013949
rotation,7.23642109962844,-17.9801408237926,-20.3524398049792,-20.1896657499685,-26.1074123281873,-20.3277248024753,-9.70783797494407,-18.7581267853837,-7.4275217696142,-22.3173759385212,-28.4172251333732,-27.1264282770875,10.6599300713922,-20.7007063389745,-26.4322592181216
rotation,-17.4921936589065,-31.2250274288432,-22.7119024500251,162.497303240033,-23.1990137178528,-16.5799750146725,-22.5671282496281,-24.2465878633233,-5.17186159143609,-14.3398367547912,-18.0877763952651,-40.6124304539357,3.84426779271359,-7.90549662354099,-26.2908184338615
rotation,-7.25686154624202,-44.4427218756273,-17.4862194555736,96.3965173417995,-12.7915752475788,-13.2276109383441,-31.926336293285,-11.0147178918118,-13.8455349688322,-8.46960359274985,-27.570846271534,-21.4011309512706,1.61108376747433,-83.0886421722829,-27.7752911009039
rotation,-4.64991341349735,-28.8517317292879,-40.1308582910789,-101.74736845673,-11.4041676358259,-23.057936234769,-22.3619105594711,-20.727628642823,-11.386260704011,-1.96531982650865,-33.8729612451841,-32.9389528204767,-17.6719634650732,-26.760557838872,-26.33793980739
rotation,-6.45061556839085,-24.2575921079129,-20.0249867739079,172.373132646787,-23.0897276286895,-23.955337205477,-26.6828468575122,-17.2415315635098,-5.96366688414322,-2.23132944350447,-32.0903071915089,-21.8124944506739,-173.7030767676,-9.47481446214334,-29.139334182361
rotation,0.132774597562085,-33.868349530679,-42.8880282695882,-12.0310928530943,-22.1249984403875,-16.0570650931632,-15.818881050042,-22.9419444373317,-21.7249327513514,-10.8564720799685,-19.0390878233437,-35.1070194641113,3.04265597846545,-170.633819084709,-28.4409168823502
rotation,-19.5732276644566,-34.2872030034393,-21.9734728484749,109.192262377289,-95.2520924257788,-33.0153991098119,-16.8060465176107,-20.5988373315775,-1.00656047402389,-3.84934612864208,-42.3690027168467,-41.5049683147612,-25.5499540710265,60.4395068920151,-27.7796875205073
rotation,-3.96313332119763,-29.5435015123587,164.10674468679,-66.4363863241008,-12.7915752475788,-23.7676618868272,-35.8924991023647,-25.3544708050741,-18.9711982995012,-2.09137589622851,-21.0811787031215,-33.1701651326814,-11.7870841778493,-113.725339804902,-21.0725569219243
rotation,-5.97877893219512,-41.9581967312577,170.916965143974,89.9270112284839,-17.6192248721121,-25.5499540710265,-21.7426206443299,-34.6235647861636,-2.356102440936,-10.2248594311681,-32.2284956284281,-27.610167558169,3.19428313724399,-111.406519986019,-24.543878999649
rotation,0.293426807804844,-21.5301895951014,-28.4409168823502,-166.020881002371,-12.2102264623029,-14.7448288192965,-18.131393474233,-28.7592289959161,-15.5564728977978,-8.96044421211543,-26.7845114740264,-36.5111934896017,-23.2686838905691,-18.8830651188098,-27.0866488064025
rotation,4.42039257826597,-27.8464731151395,-29.5254295689147,-10.9474533395379,-29.1217835943268,-25.1220380175194,-12.8540474593653,-18.2942686374433,-5.32274698813033,5.47497836631698,-27.8680849999595,-27.9851931143527,-6.55817652465478,-25.0334604408959,-28.2786361706702
rotation,-11.2946223390875,-42.7196543951867,-34.9214421479946,-71.1239109179547,-8.7836633390291,-31.7006686226244,-23.2495598399851,-30.0546204411047,-18.9394042727477,-9.34811619354372,-16.049529391402,-29.5690652360322,-2.22149549074151,90.5547486458365,-23.3986373993943
rotation,-12.1399735057524,-19.4214623095365,-21.115264771877,15.2031223344798,-23.7580767101439,-22.6025278073039,-20.0941018502568,-20.2890246600747,-20.739948776177,-19.307767493651,-24.772971075621,-32.5991334970567,-5.50422127539746,-74.6344015187243,-23.4742131587385
rotation,16.7120291107006,-24.0697262825507,-40.8400016763892,173.710308538642,-31.6298225053363,-24.525632565865,-10.3039346426102,-27.352384940122,-16.7378172451438,3.89676354637503,-30.0418864436995,-47.2981281800403,-14.4205572912026,-31.9467615066007,-37.0907404606344
rotation,-8.58280646209395,-35.3942960880744,-17.4681511986117,-87.6963125406605,-6.59257886478571,-30.2965479603757,-25.8903004902854,-17.9559147363195,-16.3508378951419,-15.031537472272,-29.1758507531433,-39.6716810818342,-14.3587609782129,-178.871796221432,-26.1201329232244
rotation,2.82620278973309,-32.1400033939423,-23.1814587089365,117.814350259902,-10.5657518456812,-18.7548780069217,-21.6723590538297,-23.9263650625041,-4.74892647095828,-7.59804678828331,-37.3390700554876,-30.7900663688835,-9.03245822148353,83.1105756102957,-25.3824737986086
rotation,-20.3225129995337,-28.9493169247236,152.542953921569,-79.3357636132882,-21.6966700277471,-24.4754359630614,-13.4657017344665,-23.8859748147279,-11.437070606851,-3.41597311832033,-19.7443233323531,-36.0301783476517,-1.54353860230127,90.0291194945534,-23.4834617466106
rotation,6.48356605035316,-26.6211707325971,-24.4066405816908,-48.57100595577,-16.1264290036804,-17.5459141331242,-19.9299037056044,-22.8114204776501,-1.50097815827205,-24.6167473766648,-23.5325976809877,-35.6285910441989,-19.1800478592763,-111.136583859033,-25.391895951898
rotation,-3.64601734669557,-35.1369703555119,-25.070633867566,-169.947160410658,-30.6578954103659,-16.3735916798886,-13.4205140190349,-30.4694255413047,-11.9689828998258,-9.62479652352928,-49.207706033662,-35.8434767254005,10.9514073462831,-36.4572113624503,-40.7076059431952
rotation,0.283446257731592,-33.5363186608143,-35.5944891834499,88.7112923183618,-19.2491329065068,-26.1482369993896,-30.9495507077187,-23.2041881566854,-22.71647155737,-38.7390349468747,-33.1257480882453,-34.8545351533851,-3.30444974956311,175.456121000351,-10.5354441953102
rotation,2.68759709978028,-29.3765331549718,-28.3043028107338,-168.093943841082,-14.219191746359,-20.0517164476989,-9.52169899583681,-9.93067674557707,-9.46204275476503,-6.51067210928268,-36.1078871132759,-27.4381121238286,-27.0512862172968,-166.563984768724,-26.1930671175047
rotation,-17.5324396169299,-40.2178815857158,-28.5904324841434,14.0543067751271,-26.1798583052189,-17.4681511986117,-12.9674831165282,-38.4609985839593,-27.2238720631071,-2.43369979140468,-44.1917038634374,-33.8983519661035,12.3809794539625,-38.7511907508628,-30.5459510278195
rotation,-18.2661141982223,-19.7368533287771,-15.9500874809028,110.690234823796,-17.0182528940004,-16.4341974999327,-8.92020093084597,-24.6242177550296,-14.6313190454552,-14.4471156450182,-23.638627482198,-41.8989138704271,-8.22674788963814,-95.9444034283916,-17.5847708950834
rotation,-6.03525027317137,-26.1560433950843,-24.8896811234792,-66.1056853290144,-13.4805811927874,-25.5740179080238,-32.5005093696464,-21.1758308307358,-9.95881396945783,-0.50487667228218,-22.3325378255272,-25.6002882758105,-0.710582228772162,-29.9685076159531,-26.6230202267557
rotation,8.96044421211545,-41.40114617498,-47.1053430769826,-171.363428022078,-1.6310158011174,-18.9254290535943,-24.6012292119944,-25.0678758524414,-21.0406300885108,-26.3336943488005,-30.7913549335651,-36.0301783476517,-8.17089277218186,-166.719070263526,-31.3950099504401
rotation,0.988590078248445,-13.506675002586,-37.1434297779374,-55.7735026570301,-6.8324110842044,-22.4103906845968,-33.5819909709775,-20.129686776802,-18.1708881478343,-9.9140689015039,-26.29738768671,-19.7083666363153,2.93789495812761,105.711070408175,-21.7635856320295
rotation,-9.78650314845241,-26.4553439137115,-29.2364484289585,26.8130034502726,-30.0135667952201,-15.3451133557988,-20.616942155832,-33.6772668603895,-7.22170276860159,-0.495108436227751,-29.3875695460643,-40.2045124879796,-21.0811673408566,-43.8384156099604,-20.0952949887747
rotation,-11.6674634842899,-29.0892833166203,-29.6675315172709,87.8872581961464,-23.3231231292955,-21.9066052312188,-34.1638748094622,-19.5385407402681,-11.2345937105091,-22.4594054447001,-22.2207024957657,-29.0053762236413,-0.743105980123657,-92.1261793581109,-30.9497411022978
rotation,-1.0028490301002,-27.8473190706672,-44.9004511497195,19.5133824938521,-21.0734356532045,-24.8376498121492,-11.5441858856223,-23.9777428549795,-27.372731410534,-6.04243109368897,-23.2436477447488,-35.3328284461385,-21.5939601049821,-177.067663278022,-30.0501762494266
rotation,-1.06017265207927,-25.0522101255633,154.439919508145,106.570481992368,-22.5380280766505,-31.0141127148158,-10.2420007206556,-28.3241796901653,-12.2455645686573,-12.0347609536221,-34.3567059992257,-37.6509836250254,-5.31347558098437,64.7877746732022,-24.1917038634374
rotation,-4.39646247175053,-12.6171704165945,-41.8648104522618,-84.9982151649836,-8.43491263610628,-24.4359566620699,-24.6313163865909,-15.8137401190273,-17.4014150338398,-17.2940478457709,-39.2566282635605,-29.1037269624992,174.393055794619,-53.4943630794369,-37.257687369072
rotation,-8.19969775469418,-36.4231253240333,-29.1632095193487,-166.131892669957,-12.388975267398,-19.3726735056171,-14.1598317433788,-40.7737597037184,-10.0793774519442,-24.2575921079129,-23.4874650279128,-41.3620727166372,-1.55094446967538,-43.8656791079214,-11.2916842446244
rotation,3.42137509103837,-27.6860385516309,-32.2920751263854,-78.393005635962,-20.042909774603,-24.609590689496,-19.8401334310234,-21.6106604436768,-14.4776314749388,-8.25341977958926,-30.7521629101988,-32.0691038165517,-10.484829028094,89.9175948449635,-31.0687761813988
rotation,5.84947980635809,-25.1914539108763,-27.2166719178379,24.1801004079494,-33.034138673057,-24.0849721611559,-27.2437271469896,-26.2245573120162,-7.52160673954885,-7.22675459431447,-35.1569175682511,-27.241470584674,-1.79968630922361,-35.6655616866982,-9.71016678689472
rotation,-18.0752665390522,-23.8509879133581,-35.5829560388706,-146.972024949388,-20.9702246502549,-25.6618027057592,-27.9521388791876,-25.9782717550993,-16.478159126085,-7.97933339669926,-21.5286142552215,-33.279933702901,-15.6646375101085,-107.16832831149,-30.847343238397
rotation,-8.85523930030318,-37.8432450780482,-40.492617080153,-28.4349126361063,-15.6473090795025,-28.5059219092529,-6.90015571486181,-27.8875895789309,-11.3440628607762,-5.22193585569241,-34.89280675792,-32.899521785435,-22.351343454205,-167.263496240285,-29.2953391239958
rotation,-14.019796394041,-43.8261952740963,-31.0411168670237,4.7547891405302,-25.070633867566,-20.7581743097348,-25.7945181890518,-27.2307321401575,-9.10478222995173,5.4400626685035,-28.6749440993763,-43.8623797327409,-19.2715411116191,-26.4102495083905,-0.669965841668337
rotation,-7.88939232888799,-28.6749440993763,-42.5565842881559,129.72124156344,-22.3917816934772,-31.19682826009,-33.7541303151262,-10.608452472075,-8.59077552757681,-13.1794149194637,-38.7986972231152,-26.8545940317845,-22.2601099961936,-164.46922084823,-46.5122229686957
rotation,1.19757367328795,-24.2792917724556,-22.5489009454667,-137.887714389657,-25.640158035221,-26.2117838391733,-17.453135675651,-17.6567154172396,-20.7192551332557,-17.4921936589065,-23.7633262325651,-28.8960321341279,-6.40020720820638,-85.8454323869639,-20.1357241876466
rotation,-1.83907185177671,-22.6069104124412,-44.8136279360062,-60.8465335353766,-8.81787071993872,-26.2933134566123,-21.1181044755118,-25.5750621759503,-15.370810045599,11.284316986862,-29.7711391377326,-40.4195321474616,-8.10232998318695,70.8675848992996,-21.8652135562069
rotation,-14.559947356686,-31.6733736035676,-48.0084810246858,-27.5374021443654,-18.239315243922,-27.5409741104788,-22.332067781305,-16.8420633040965,-15.818881050042,2.11041587935129,-36.5968892729891,-30.0868762952138,-15.0396614480335,-13.2276109383441,-35.3285533763045
rotation,-13.2953990560355,-37.342408146593,-33.1284491880195,-27.4052148054242,-31.6380337915003,-27.4072875742597,-20.8401721778179,-30.3639190461359,-56.1697039157128,-14.4758232565323,-41.8863625338713,-43.9056379953287,-10.6438875098183,154.747496216125,-51.7839083726955
rotation,-7.57954722048409,-27.2530042578599,-26.7387555947994,-18.5975414658202,-4.22801486171369,-22.4909728886747,-10.7473685075717,-30.7913549335651,-11.4443307817082,-14.028612105102,-13.7184136533535,-29.4979992080851,-19.6172457773137,-108.886530084547,-24.1549099911737
rotation,3.28362702065174,-35.3517439609898,-36.6141709598407,-152.102371295738,-8.80341362159636,-23.1240499050371,-16.4579608788743,-21.8390718517767,-18.9253675532938,-10.4177190327438,-25.8925672533097,-33.6236130402497,-3.76590423611213,-23.4622826956617,-25.5018862494877
