p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-37.6756210327148,-23.2560520172119,-25.4505138397217,-23.2546405792236,-17.2664604187012,-19.786003112793,-9.80747985839844,-20.5699272155762,-30.2466011047363,-25.26340675354,-26.3525428771973,-20.9598178863525,-8.37199592590332,-28.0818920135498,-15.3165893554688
-37.6927719116211,-23.4302349090576,-25.49489402771,-23.4227161407471,-17.276927947998,-19.8929100036621,-9.82915592193604,-20.6533641815186,-30.2853031158447,-25.2702312469482,-26.418643951416,-21.0948162078857,-8.41711044311523,-28.2435073852539,-15.4533939361572
-37.7090377807617,-23.6030216217041,-25.5377540588379,-23.5893802642822,-17.2868709564209,-19.9981822967529,-9.8501672744751,-20.7351036071777,-30.3225040435791,-25.2766399383545,-26.4828510284424,-21.2281856536865,-8.46151733398438,-28.4028015136719,-15.5894794464111
-37.7244606018066,-23.7744255065918,-25.5791473388672,-23.7546482086182,-17.2963161468506,-20.1018466949463,-9.87053489685059,-20.8151817321777,-30.3582630157471,-25.2826595306396,-26.5452175140381,-21.3599452972412,-8.50522708892822,-28.5598087310791,-15.7248487472534
-37.7390899658203,-23.9444561004639,-25.6191234588623,-23.918529510498,-17.3052883148193,-20.2039260864258,-9.89027881622314,-20.8936309814453,-30.3926372528076,-25.2883110046387,-26.6057968139648,-21.4901142120361,-8.54825019836426,-28.7145614624023,-15.8595066070557
-37.7529640197754,-24.1131248474121,-25.6577301025391,-24.0810356140137,-17.3138103485107,-20.3044471740723,-9.9094181060791,-20.9704856872559,-30.4256782531738,-25.2936191558838,-26.6646404266357,-21.6187133789062,-8.59059810638428,-28.8670921325684,-15.9934568405151
-37.7661209106445,-24.2804412841797,-25.6950149536133,-24.2421798706055,-17.3219051361084,-20.4034309387207,-9.92797088623047,-21.0457763671875,-30.4574394226074,-25.2986030578613,-26.7217979431152,-21.7457599639893,-8.63228130340576,-29.0174312591553,-16.1267032623291
-37.7785987854004,-24.446418762207,-25.7310237884521,-24.4019718170166,-17.3295955657959,-20.5009021759033,-9.94595527648926,-21.1195373535156,-30.4879684448242,-25.3032836914062,-26.7773170471191,-21.8712730407715,-8.67331027984619,-29.1656112670898,-16.2592487335205
-37.7904319763184,-24.6110668182373,-25.7657985687256,-24.5604248046875,-17.3369007110596,-20.5968856811523,-9.96338844299316,-21.1917972564697,-30.5173149108887,-25.3076801300049,-26.8312454223633,-21.9952716827393,-8.71369457244873,-29.3116645812988,-16.3910980224609
-37.8016548156738,-24.7743949890137,-25.7993831634521,-24.7175483703613,-17.3438396453857,-20.6914024353027,-9.98028755187988,-21.2625885009766,-30.545524597168,-25.3118076324463,-26.8836269378662,-22.1177730560303,-8.75344562530518,-29.4556198120117,-16.522253036499
-37.8122978210449,-24.9364147186279,-25.8318176269531,-24.8733558654785,-17.3504314422607,-20.7844734191895,-9.99666881561279,-21.3319396972656,-30.572639465332,-25.3156833648682,-26.9345073699951,-22.2387962341309,-8.79257202148438,-29.5975074768066,-16.6527194976807
-37.8223915100098,-25.0971374511719,-25.8631420135498,-25.0278568267822,-17.3566932678223,-20.8761234283447,-10.0125484466553,-21.399881362915,-30.5987033843994,-25.3193244934082,-26.9839305877686,-22.3583583831787,-8.83108425140381,-29.7373580932617,-16.7824993133545
-37.8319625854492,-25.2565727233887,-25.8933944702148,-25.1810626983643,-17.3626403808594,-20.9663734436035,-10.0279407501221,-21.4664421081543,-30.62375831604,-25.3227424621582,-27.0319366455078,-22.4764785766602,-8.86899185180664,-29.8752002716064,-16.9115962982178
-37.8410415649414,-25.4147300720215,-25.9226093292236,-25.3329830169678,-17.3682899475098,-21.0552444458008,-10.0428619384766,-21.5316486358643,-30.6478424072266,-25.3259525299072,-27.0785675048828,-22.5931720733643,-8.90630435943604,-30.0110626220703,-17.0400161743164
-37.8496513366699,-25.5716209411621,-25.9508247375488,-25.4836292266846,-17.3736572265625,-21.1427574157715,-10.0573253631592,-21.5955295562744,-30.670991897583,-25.3289680480957,-27.1238613128662,-22.7084579467773,-8.94303131103516,-30.1449737548828,-17.167760848999
-23.7998828887939,-24.5310382843018,-23.377649307251,-24.5050601959229,-15.3987913131714,-19.9645938873291,-9.24920463562012,-20.1896591186523,-27.0658016204834,-21.4248638153076,-24.4791259765625,-21.4268360137939,-8.57033443450928,-28.9661483764648,-16.5691680908203
-19.1709213256836,-23.5742816925049,-21.2828903198242,-23.579460144043,-13.7520875930786,-19.0178852081299,-8.53844833374023,-18.9850883483887,-24.1891174316406,-18.5737705230713,-22.9561557769775,-20.6943016052246,-8.24287128448486,-27.8630180358887,-16.0831604003906
-16.014575958252,-22.6886901855469,-19.4520206451416,-22.7013988494873,-12.1878690719604,-18.1969089508057,-7.89242362976074,-17.9135837554932,-21.7251319885254,-15.8963813781738,-21.4768352508545,-20.0446662902832,-7.93212223052979,-26.8154220581055,-15.6679916381836
-13.196216583252,-21.8636074066162,-17.778450012207,-21.8660488128662,-10.7020044326782,-17.446475982666,-7.2916054725647,-16.9321193695068,-19.5107345581055,-13.382098197937,-20.0399131774902,-19.4131488800049,-7.62965250015259,-25.8096771240234,-15.2976093292236
-10.5482110977173,-21.0900630950928,-16.20876121521,-21.0691146850586,-9.29056835174561,-16.7377433776855,-6.72423076629639,-16.0135154724121,-17.4609909057617,-11.0209856033325,-18.6441745758057,-18.7906799316406,-7.33293008804321,-24.8364810943604,-14.955756187439
-8.04045581817627,-20.3605079650879,-14.7157516479492,-20.3067760467529,-7.94983196258545,-16.0555992126465,-6.18313455581665,-15.1405620574951,-15.5310173034668,-8.80371189117432,-17.2884387969971,-18.1759204864502,-7.04115915298462,-23.8894882202148,-14.6322860717773
-5.66268825531006,-19.668586730957,-13.2851533889771,-19.5756320953369,-6.6762547492981,-15.3920936584473,-5.66387987136841,-14.3023138046265,-13.6964750289917,-6.72151517868042,-15.9715585708618,-17.5686092376709,-6.75405502319336,-22.9643535614014,-14.3208646774292
-3.40776610374451,-19.0089473724365,-11.9090967178345,-18.8726615905762,-5.46647214889526,-14.7430086135864,-5.16364860534668,-13.4917678833008,-11.9435892105103,-4.76616621017456,-14.6924209594727,-16.9686298370361,-6.47148323059082,-22.0580825805664,-14.0175371170044
-3.37624430656433,-19.0089473724365,-11.7407836914062,-18.8664512634277,-5.2985463142395,-14.6508455276489,-5.04177713394165,-13.3660573959351,-11.7980012893677,-4.638352394104,-14.5376892089844,-16.9096603393555,-6.39521455764771,-22.0179634094238,-14.0114889144897
-3.3450140953064,-19.0089473724365,-11.5748491287231,-18.8602428436279,-5.13577890396118,-14.5592584609985,-4.9227819442749,-13.2415180206299,-11.6541881561279,-4.51396608352661,-14.3845872879028,-16.8508949279785,-6.3198447227478,-21.9779167175293,-14.005443572998
-3.31407260894775,-19.0089473724365,-11.4112596511841,-18.8540382385254,-4.97801160812378,-14.468243598938,-4.80659532546997,-13.1181392669678,-11.5121278762817,-4.39291524887085,-14.2330980300903,-16.7923336029053,-6.24536323547363,-21.9379425048828,-13.9994010925293
-3.28341746330261,-19.0089473724365,-11.2499828338623,-18.8478355407715,-4.82509088516235,-14.3777980804443,-4.69315099716187,-12.9959096908569,-11.3717994689941,-4.27511072158813,-14.0832033157349,-16.7339763641357,-6.17175960540771,-21.8980407714844,-13.9933614730835
-3.25304579734802,-19.0089473724365,-11.0909852981567,-18.8416347503662,-4.67686748504639,-14.2879180908203,-4.58238410949707,-12.8748188018799,-11.2331809997559,-4.16046524047852,-13.9348878860474,-16.6758213043213,-6.09902334213257,-21.858211517334,-13.9873237609863
-3.22295522689819,-19.0089473724365,-10.9342346191406,-18.8354358673096,-4.5331974029541,-14.1985998153687,-4.47423124313354,-12.7548561096191,-11.0962524414062,-4.04889440536499,-13.7881345748901,-16.6178684234619,-6.02714443206787,-21.8184547424316,-13.9812889099121
-3.19314289093018,-19.0089473724365,-10.7796993255615,-18.8292388916016,-4.39394092559814,-14.1098394393921,-4.36863136291504,-12.6360111236572,-10.9609928131104,-3.94031548500061,-13.6429262161255,-16.5601177215576,-5.95611238479614,-21.7787704467773,-13.9752569198608
-3.16360640525818,-19.0089473724365,-10.627347946167,-18.8230438232422,-4.25896215438843,-14.0216341018677,-4.2655234336853,-12.5182733535767,-10.8273820877075,-3.8346483707428,-13.4992475509644,-16.5025672912598,-5.88591766357422,-21.7391586303711,-13.9692268371582
-3.13434314727783,-19.0089473724365,-10.4771499633789,-18.8168506622314,-4.12812995910645,-13.9339799880981,-4.16484928131104,-12.4016332626343,-10.6954002380371,-3.73181486129761,-13.357081413269,-16.4452171325684,-5.81655025482178,-21.6996192932129,-13.9631996154785
-3.10535049438477,-19.0089473724365,-10.3290748596191,-18.8106594085693,-4.00131702423096,-13.8468742370605,-4.06655120849609,-12.2860794067383,-10.5650272369385,-3.63173913955688,-13.2164125442505,-16.3880653381348,-5.7480001449585,-21.6601524353027,-13.9571752548218
-3.07662606239319,-19.0089473724365,-10.1830921173096,-18.8044700622559,-3.87839937210083,-13.7603130340576,-3.97057318687439,-12.1716022491455,-10.436243057251,-3.53434705734253,-13.0772256851196,-16.331111907959,-5.68025827407837,-21.620756149292,-13.951153755188
-3.04816722869873,-19.0089473724365,-10.0391731262207,-18.798282623291,-3.75925779342651,-13.6742925643921,-3.87686038017273,-12.0581922531128,-10.3090286254883,-3.43956685066223,-12.9395046234131,-16.274356842041,-5.61331462860107,-21.5814323425293,-13.9451341629028
-3.0199716091156,-19.0089473724365,-9.89728832244873,-18.7920970916748,-3.64377617835999,-13.588809967041,-3.78535938262939,-11.9458389282227,-10.1833658218384,-3.34732818603516,-12.8032341003418,-16.2178001403809,-5.54715967178345,-21.542179107666,-13.9391174316406
-2.99203681945801,-19.0089473724365,-9.75740814208984,-18.7859134674072,-3.53184199333191,-13.5038623809814,-3.69601798057556,-11.8345327377319,-10.0592346191406,-3.25756311416626,-12.6683979034424,-16.1614398956299,-5.48178434371948,-21.5029983520508,-13.9331035614014
-2.96436047554016,-19.0089473724365,-9.61950492858887,-18.7797317504883,-3.42334628105164,-13.4194450378418,-3.6087851524353,-11.7242631912231,-9.93661594390869,-3.17020535469055,-12.5349817276001,-16.1052742004395,-5.41717958450317,-21.463888168335,-13.9270925521851
-2.93694019317627,-19.0089473724365,-9.48355102539062,-18.773551940918,-3.3181836605072,-13.3355560302734,-3.52361130714417,-11.6150207519531,-9.81549263000488,-3.0851902961731,-12.4029712677002,-16.0493049621582,-5.35333633422852,-21.4248485565186,-13.9210834503174
