rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
practice,15.6588713416625,17.6008541780376,4.71684522990041,2.63362756092521,9.23744447363457,-0.112079907984817,10.2651224858485,14.1627592168967,0.844063881213805,108.108317661353,6.59809310465815,19.6191352632742,-3.7947286170346,5.68086702375336,21.0624702987174
practice,-0.0321464490988358,7.29820762622399,13.3258930139615,133.00208114682,12.2387930561783,5.94191991301557,-9.64896573382114,14.5302956118804,23.2717293117421,-9.89465262218098,11.0151934965418,-18.5025567210684,-3.02200283165862,1.37410557948046,6.11203320948126
practice,-8.20335250515767,7.77693144611031,17.0019027050505,1.05917968742456,-155.820001941829,36.547798503089,7.47385378210059,-2.10500152605673,-0.298592130946111,7.46479942406745,9.85835653613687,20.0199933405363,10.4106659101524,-125.862549600211,5.22734207254687
practice,-6.94581840129939,5.75936919256116,8.75885142743473,-0.224262243536986,10.1061888208273,8.82745427243578,6.90195258852244,-5.02933634535631,-0.902863418399598,16.0427396326905,19.0160804760701,8.76017750342766,9.39986775766486,8.13010235415599,1.37134957247532
practice,9.23744447363457,1.39716876421322,4.69215931116093,16.2463221496956,12.1106977600808,19.7836911343087,-2.64519557245054,5.25992714235278,-7.42724301386164,25.9192541252703,3.06506315870619,4.9092186159324,10.3316811575067,-9.10511190655098,15.8407113528082
practice,-6.35629410397038,-12.9174954972579,-0.881474280832559,22.9745013841656,0.935626595689802,17.9750265708053,16.3105275611806,12.2411164959077,-0.293985400680405,0.443844314548858,9.46834148053294,6.36499716786623,3.40192682415914,3.16981009870321,1.04930528132295
practice,-10.7593797554583,-43.5866478515673,10.5959585159007,14.3341786669849,-5.65382812343094,-6.11203320948124,1.07770376139688,-6.17713522587106,-0.365328349345399,-0.902863418399598,17.3315037576358,5.71054208179893,5.6155290646961,2.10887193191255,4.48186434178531
practice,4.04867192830115,4.96578546239286,-2.19636139577096,23.4855548724119,7.98293840672721,12.604128337469,11.7558228414785,6.56981328252394,24.291439266373,18.2407652227657,-7.58195574079342,16.0985966257343,8.69001923965803,-15.912392085273,-13.5697568885522
practice,14.6973792767692,5.13034976955325,5.65948184016248,4.9092186159324,12.809282617725,-1.5943203277065,19.5293507544042,27.018010638703,15.4122460248081,11.6755922788879,-16.7834490590012,7.96572823721372,8.65621573391387,-8.50250813093632,4.76383555467593
practice,8.28553775813745,-5.02933634535631,3.98054880310078,16.8408821938891,5.05848525027879,16.4833037223532,2.99788128712231,-8.74200427130494,-2.01688902809105,0.0295004229917059,-7.46479942406743,3.30336280996733,-2.55547556651389,7.84007378405837,8.52408663041283
practice,-20.508903822139,32.7916146516005,3.62256852070394,99.7948258656118,-1.73928054545221,133.054499719636,-12.255246254278,11.2076385002949,-17.1711542931875,27.179397701871,15.0293795128296,0.247378431308476,4.89258071450057,7.33844458395698,12.6328372869752
practice,-10.1458204813172,-0.365328349345399,-5.61552906469608,10.3430843400005,10.0476155075984,-8.96668922705072,0.861235112018899,11.9593041004115,0.236933169455279,1.84759423517412,14.2957947317935,-0.757295099354087,0.112079907984843,-2.81738162982447,4.63621588586621
practice,5.35042389910193,-0.935626595689781,-4.71468239240728,5.20778288490346,9.26990370904012,-5.13375353116488,10.375658756214,-17.9621072366403,-8.28553775813744,24.8798767704561,-4.90924747249597,5.5060177758022,16.417443213171,-15.912392085273,-1.15955536642365
practice,25.6005211003592,-32.3311813577801,8.45608265285595,41.8857527423457,3.50241562809798,14.151139241532,-11.7334552313486,13.7672398436783,-3.35787070426238,14.3334560576629,25.7563896128511,4.85482798898915,16.2114454840834,4.94688980533951,8.5562900672943
practice,-9.10468506732585,0.0883271769309084,-20.3793393635077,-8.20335250515767,2.17872119578894,-135.706793818792,21.5226791315337,15.7271357073812,20.2998236034277,9.56298431810822,-23.3430291859662,16.7434797418726,0.849279284462789,9.15509371953203,5.3633391751375
practice,-10.2116658658506,-15.7786257968987,-2.53175785311709,-15.6588713416625,10.624894837742,12.2411164959077,-8.02578543749775,10.0796672376168,4.61344949086444,-3.12775275344684,-5.9818911528913,1.42851481004368,0.877547253217411,-3.8068004634394,1.57128050432323
baseline,1.65821786851042,-2.79291979787705,-1.3383832741572,-14.9480197220069,10.5697438075056,-7.45227342569646,-9.17376361069558,-15.5462984117099,1.90481463826585,15.4364997586009,-7.1551235817772,-175.414660982926,14.7626454930544,-15.495921672508,-28.8172391208061
baseline,21.9664743471401,13.433466979868,6.30050998995485,179.772947602587,7.57347957742343,3.39571210247028,1.15467730579114,4.52481626222881,14.5302956118804,15.9578345641047,-2.43500465067025,8.29340271986134,16.5571752001757,-16.9632001734623,0.619854927776744
baseline,22.2075206842416,-11.061331519985,4.6962997753019,-9.10511190655098,5.70955100814459,28.2706600530284,16.5865771785443,10.7042849829525,0.750120329688748,25.3645813604958,18.9849880763192,9.16878429153912,-1.52466747239742,1.61115649189688,1.03785614699513
baseline,-12.1926935640717,5.35042389910193,-1.53637368581298,29.824364721178,-3.21299564431223,61.3883810664473,1.59432032770652,10.4200811994478,7.35294685561992,-5.86516258293207,-0.633878861519133,10.1786257764007,-2.87677275772668,-15.9453472535858,10.1114043375473
baseline,12.4661237304812,11.3758131677528,-0.718276299449707,3.26535650894506,2.7382966668262,8.28345029091981,-2.54861931681609,-12.501369150426,4.98475925114162,19.643565032621,-7.5625754604014,8.89068550469543,2.97824533295239,3.93568739166915,12.4441580687808
baseline,32.7916146516005,17.0764958326234,0.860807855635905,-13.6296199850088,13.6761229073323,-3.26731537520307,-6.11363747133856,15.2950060096425,-0.236933169455259,-1.33121654485368,-12.9946167919165,8.82745427243578,15.6004503560173,0.877532732701333,31.7536569777387
baseline,-3.85349423472007,2.53715763973997,1.63545381865429,-9.33774090885762,11.6417238767528,-71.2401125834937,6.8606292911672,6.67779358092891,-10.7279768590759,17.2734281862611,13.3468612881605,5.80734934214871,7.20172845108082,-5.46648723549213,15.2963578008466
baseline,2.48178197440226,-16.0985966257343,-1.17791761625664,10.3316811575067,10.2116658658506,13.2749333665,15.8948488261711,8.71776345709372,13.9560295502446,4.27818364156636,-2.97065079089013,7.46479942406745,14.3492817855586,-6.44809463392326,8.8958521907201
baseline,-8.40959583608615,30.9711585835867,4.27774692087564,-3.11862537235364,-2.26565234690114,0.718276299449733,-0.519116595108563,12.8429474756829,0.778644487523809,-23.8271514458635,6.01492275779567,-0.166140628784332,24.3566653372114,6.48635218230821,3.40192682415914
baseline,30.5921880565822,-2.96323924839698,11.3837443569417,-0.221625924088089,6.45187547814105,-150.720774893556,18.0103707509295,9.20259697202167,2.35220418937108,15.3698392519548,10.7468612236668,15.0293795128296,8.28446006916489,-3.08273734890677,9.91632187784474
baseline,5.95327336139053,14.4475811304385,-1.83111418896943,-2.43995019386788,4.99185695688056,13.656204410266,3.0713590708033,-7.17455311380626,5.12446290659616,5.11477129712888,19.6935646585847,16.8543133888022,3.50382387485091,-8.72634681766015,1.54708254903625
baseline,2.40776259019545,-0.942757956641085,-1.94437193023156,6.18479455937677,-1.73928054545221,-1.85475723763056,-3.5294971872799,8.71156444278627,21.0624702987174,26.4667967393669,-7.18950705835251,0.467983124370251,9.58126247292954,7.38688252150505,37.0352273463067
baseline,-4.83647952654882,8.05683413384656,2.613670206623,16.7188253379166,0.0988869736342975,-0.58817131935436,-2.42468189408903,-6.02623295546272,-6.01823292799503,-58.1821701826111,-15.4452295823723,1.84762741901501,2.69861551892392,23.171661321237,18.8040189692631
baseline,30.8974900794439,-21.8936169426051,-2.30122562342887,20.3743301286655,0.606588462296314,3.83927635718359,-5.66022225922235,-12.8119369046932,2.19202541115732,16.6159078043939,0.911062009524774,7.38798418894104,18.1726875382399,-12.1207092649113,4.15566438787548
baseline,-8.65621573391385,12.3807569288072,4.5823059654128,-4.72754236792204,-1.43738425248461,19.1000351836144,-1.95729665899033,-7.09324941021871,13.7454041282591,10.6420685412186,26.2659096770344,17.2456576608495,2.01051698674553,-7.93790560989043,-1.94473589965758
baseline,26.8970172877372,9.42291136635244,3.42917061217882,-14.8609870439524,-0.801527968367881,11.1778984704935,3.29861735750298,10.7804010892476,2.93529446471264,39.4583094328865,19.3068259866457,8.52408663041283,27.2941429734887,-4.00277171099846,14.7626454930544
baseline,7.98293840672721,8.0030928123449,-16.2536195939424,7.89926762505477,7.15512358177723,9.48583238406064,21.9631314378625,15.107137340121,7.61470522878598,26.2017808091722,-5.02190401012564,11.1093563327245,12.1826491387902,-1.56553338333188,-47.7141698699735
baseline,3.26731537520309,10.1534390916175,0.652196615307365,3.11862537235365,2.93174066014,3.23587484687652,4.52470498446054,2.37179028108364,11.6221098723418,-6.04979264125029,0.965569143280611,4.65360456101168,16.652265878929,9.20448478613594,11.6344423651747
