rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31
practice,3.52949718727991,5.95395282711175,-2.3327484413969,17.4451104511658,-4.34270637960023,1.32899846000812,-6.17713522587106,-5.13956862611866,0.621147559101391,1.55330287990385,7.62485196451876,3.30547266091023,-7.7497955751166,-15.3865394203162,-8.10713036539663,2.46808922135762,9.14486815819879,-9.76517267291107,12.8119369046932,-5.7091856378474,-0.46798312437024,-13.6007406540223,1.27279747436742,6.13384529285189,10.2978781426274,1.73183859087775,10.0796520133598,15.2210259291546,3.04287865349396,-0.951163545307752,0.828845842929676
practice,15.4327633834996,-4.44471830001418,-16.6164711842037,7.29504371066745,12.3242109722421,24.047110610259,-160.047930615928,6.06021650490546,37.349558744921,-11.3267486190042,8.73391761110399,16.9275569853915,0.681898805725043,-9.72613037934713,11.7948108951978,-10.0945371765607,14.7535734884688,5.99719405746108,4.42690699054147,13.0197465181617,1.39357998556885,0.836506030778247,1.63436934867612,11.9053934006335,-7.61986494804043,-1.79255284215444,10.5048834645643,16.025537448257,8.29340271986134,5.95288938974095,6.83524829694129
practice,11.970142854458,2.15851683131429,-4.30652960976644,-13.1344554884518,1.98449044024205,-0.163317014675661,-142.441363844662,9.11374221553286,3.27010215527161,5.53607199106077,-6.6035268382767,14.3138604595982,17.0360202743999,-6.78654044308031,14.8138813640564,-0.458654447988033,6.79676135046131,-1.16956512649308,8.26858493789728,15.1767641450572,9.87605328056264,10.7238842293243,-8.46837690179822,5.22663969950169,1.02565646492786,8.61550947611563,16.4620996507368,4.87630071143123,3.12960163318649,-3.30845822749873,8.84947470994796
practice,-7.05323669100372,8.11767654463633,8.45055608829769,3.60243759033576,-8.28493554112801,16.8019830260701,9.7698520483919,19.8851465061143,102.581201749095,1.58426526362158,7.70448157267265,3.46435292642661,-7.00340037722703,5.93038436121805,-8.71156444278627,5.38425318146237,5.84588056148081,12.2225760972482,3.0470909114052,20.0815913234109,5.11380652338303,-13.2563855843869,0.589950239443651,-6.49461098177004,-1.54860196978231,9.07989916805435,-0.849279284462778,14.5302956118804,-9.07346430841223,5.38751030198305,3.96031055599362
practice,6.4289127280569,-3.59680838826289,-0.914382826832361,3.06678734366322,-16.4977312891626,-10.9248500137435,2.22660164527981,-10.3833551784582,22.7778684369385,10.7318577494426,7.29504371066745,16.524485556932,6.72589488977604,-10.5048834645643,2.90253575730227,-1.10200753886286,9.2883901074793,7.39853963133339,1.35100144394718,0.037883056780041,9.81384974211493,8.28553775813745,8.44992396396492,13.330785525434,10.1458204813172,-19.2761157706757,-7.93912462009676,7.47800118613474,10.3430843400005,5.64282838749421,5.66732376524084
practice,5.81823277492665,1.10220668845634,-0.648727041266541,-4.23619859007367,2.69484251041147,-8.5328584644345,8.07453882235077,2.71573493921497,31.6941813918343,1.15955536642366,-7.05635482117007,-1.04930528132293,2.16631139383135,10.3853714819431,-0.914382826832361,1.95433876184055,-2.23728761439279,7.83268787274782,0.329114961431901,4.2562699466536,-2.8532266653851,2.92649846439747,8.28493554112801,4.23045488815817,14.8277218478637,-4.99958413125157,10.8924712519828,28.5058052427641,6.49461098177003,-12.7937906937957,-6.44699847300573
baseline,16.6919058151462,-3.26837832110221,6.21043139814635,5.24185808057733,5.17740988358116,5.15451428679863,1.46479161264772,-1.15104424006356,24.7323693053405,7.17455311380627,7.6659051581291,-0.836506030778253,7.49786447230441,0.435164806174761,1.50179505751254,-6.49158450804751,1.14124716634636,3.21299564431223,-2.26384781967522,-4.40991531732985,-6.21199081943313,6.0927442025839,-7.70448157267265,-7.07922232391772,-4.54497203595808,8.4755116046954,-3.4039149055304,22.205442251189,9.46723799300952,-7.45978907619873,1.97582933690408
baseline,15.2134420473985,9.57333836121259,7.49037110762526,-10.509151189219,-3.2960515003944,-1.30644984799875,2.65209378583129,26.2133264278315,16.4689881097261,11.3333476298424,0.362390981962509,1.99088151774261,-7.0644521789966,-15.0796066264105,-2.5806025159692,3.96306460832933,5.69467071845699,21.711568510661,12.1771615055501,7.74979557511659,5.02607394892316,-2.90253575730227,0.193223072557572,-3.59680838826289,3.21313521598278,11.4839626504332,3.5669064840006,-3.93568739166914,25.4965555136293,-4.2645471202189,10.7018278854252
baseline,1.73618118357051,-1.68983648795961,5.15009955507671,10.5850902190631,-10.353419578654,4.94688980533951,0.822577202743424,-7.15352534236445,1.25720585370465,0.445333715245395,-2.0010942904542,12.6422120238749,3.30073348960659,5.88492247612523,2.01051698674553,6.58048559615601,12.6831402011473,14.5190390522952,9.41773998559031,9.74801842217933,-8.70082792124885,3.68759973627048,3.79472861703461,-11.2076460841522,1.54640294786129,-9.72613037934713,6.86916419414902,-13.6366754552512,40.3239400773747,-0.794440775755398,15.2464265115312
baseline,11.0151934965418,0.436577265124842,-1.42145481702744,13.5578618427524,1.70207058957806,-2.79243047154833,7.68806068392468,2.88959542975528,15.0483153547936,3.9955116256248,9.44782125537458,1.35783058827517,7.7924793157584,7.26082958923021,-8.39242792600987,-11.6221098723417,7.54832562118921,0.305451053296314,-1.79874579361296,-1.02565646492785,0.808816294299107,133.411273449269,11.3191055021011,2.18645314950022,-3.77625905073461,10.1586215712123,-0.221625924088089,15.4062099183833,-8.38555921898052,8.5562900672943,3.52949718727991
baseline,-6.84963935977647,5.59310612250726,-4.10674007901603,12.2459711134565,-22.5861862203421,0.997373287508568,6.40152067898812,0.212275326358119,16.3948395538944,6.21548387315577,6.25089579333702,7.85906847441823,4.5169717687815,14.965067219472,3.08499122453064,0.946779765026128,11.0974936557111,21.5055144997181,-1.80940152763663,7.7924793157584,12.6292090891763,4.76336197064284,4.33719256119003,6.27819834074158,-8.39400603590233,-1.14376864591104,-0.557203408114691,12.8240465918813,7.46061637405287,-6.68107286671026,3.05718308646582
baseline,5.92517990071567,5.90402352610657,14.8284369236007,6.86047452025278,2.37253667049191,-6.84963935977647,-1.35783058827516,0.873363081463599,12.1586089214938,6.42237411165671,8.49448550028191,26.2017600256978,6.02623295546273,-7.82329700323532,1.33121654485369,0.14008703407964,-1.3138604134051,-7.47699169804194,8.64490057354877,-3.12711821419425,15.1248497570249,8.20048734803513,14.040470522569,-2.23078630420704,10.2777742897404,-15.0110446913724,1.65153847325669,9.69449319338823,-2.17639407487564,9.81499653286553,-3.05759662796198
baseline,-1.48349649352014,1.02357575718142,0.314643341509766,-7.58401416194536,5.31722935721339,10.3327167904852,11.0121975949118,-0.744812660353069,22.4103500927531,4.73409055835306,6.34011060317242,2.80275465597308,4.9388070529545,-7.38688252150504,-6.39848686173375,-3.97579849419004,3.77625905073463,7.61034072049495,-0.72160122062115,5.84669212199152,-1.62615105034528,8.35908469882917,-2.35402463626132,9.40043147963437,-5.29030320951703,-15.734554544824,71.8047008179647,3.52949718727991,-3.82946138941082,6.75504865920431,2.2090867913323
baseline,10.3833551784582,2.92499131348095,-14.6322739833222,19.5272644808126,-10.9651569481343,20.4524277332949,1.59786397445783,14.2860451251877,36.869164194149,-9.08205236479743,9.97940912142634,4.07912952037869,6.60981613315118,-6.4949623862452,-5.55604521958347,11.0320171407366,2.68524608375953,-0.329114961431908,2.82905693909195,-8.01598815605717,9.60662927977355,-9.43524559590406,-0.822577202743432,-6.00600732621609,4.46076747953646,-9.1731288931136,8.31767876211257,-11.891682338647,15,-6.67096385029158,2.67133847919497
baseline,-7.20172845108081,1.50193635376789,0.970529249186206,38.2844600691649,-0.221625924088089,-5.45562379494375,1.13398960419561,8.05010820602438,15.8421264134022,13.3947701163972,0.806443376515245,0.524051895073639,4.19229711529147,-8.26989904359191,-0.121298877903089,-4.58533901707417,5.90049212278088,-6.56882283304382,13.0336571099248,10.9532445705818,-5.1500995550767,-5.45533101389826,-5.43523044663545,0.925503394109863,7.14618689550315,11.4982305910654,-2.98493325153014,8.85513306688361,-6.98053029370746,6.81137564343594,-2.35402463626132
baseline,9.51831579565634,28.71886692462,7.40904240521399,9.94577612145407,-1.04835633929621,5.94332579948593,-1.56298644317423,3.08499122453064,20.1406863079883,2.91092081714182,8.51233198790043,4.18210745542691,-4.95652182573766,15.6588713416625,-6.95195109840853,-4.54118250417763,-8.64490057354876,14.2163037181759,13.8378939842922,-6.80893849807104,4.65914435764823,-1.86055786792528,4.50244850666221,4.03003421730909,-4.48239190497614,-4.07537139342928,2.77706362157942,-5.72656509353961,10.2168680710666,5.33237452362866,5.2770553686088
baseline,6.60981613315118,18.9025063442889,-3.7557057827063,15.6588713416625,-6.38751873944928,16.0085031778837,0.506928898120998,17.4192430421211,10.3963366116576,8.2061342772986,7.15352534236446,-7.14618689550315,1.67887365799327,-0.933474456292653,0.0293673882601699,-6.76331365047449,-1.71329020222403,2.80275465597308,-2.11603196116647,-12.2081662676541,4.06144366862978,0.861235112018899,21.1382828505249,-3.88407600175674,-2.12210575060885,15.4558500007754,15.360439654189,12.3807753639345,4.13109743449417,-7.85027590159734,21.6419202185866
baseline,-1.1982430891687,6.24558340140566,0.53473534508728,17.0589480789942,-10.7018278854252,-1.44411296030502,-2.18645314950023,12.3540345015557,2.36729742271877,-5.43594619891937,-2.50154865916589,11.6797563332466,-12.0483851663375,-9.8700079172154,11.6464650425244,1.10200753886285,-2.80250530312584,9.06988147436906,5.21023033626445,16.4815630153608,10.0814972254527,7.13346771518424,-3.21313521598277,-0.997373287508573,0.343770309187356,-11.0267143314647,10.1807419544449,-1.26020470831196,-1.95287256670133,-1.5464029478613,8.52408663041283
baseline,-2.01274663680656,19.1305893672801,-10.9532445705818,-9.64158281500693,-9.18106468628908,-9.98338375823295,-6.33682664912612,1.97942852535833,24.9843753499683,-1.28018044433682,-1.51678627816973,9.42798386584476,9.0527589339988,-8.75327996201267,-9.36927331840733,0.531709024366297,-6.27819834074157,1.32893555495208,1.54397274044223,-0.681898805725034,-2.48721578306608,-3.08499122453064,-0.456220917871951,-6.86938298975884,1.08766003425876,7.53480581199488,-0.297849681669225,8.78013790852584,-0.731780287845059,0.81383216672305,5.06912843221845
baseline,8.72774847318566,0.0660832609656525,3.02200283165863,9.62495142034897,-2.01051698674552,9.08582179504188,-1.39322580183836,26.0342253493028,40.4388263334936,11.3206514080817,0.695865939508801,12.8561224489586,14.1358798120406,8.96807730780603,-2.93970934738223,-5.90812102020856,3.24740387075792,17.3382442680091,13.3269717057629,-2.42223298818064,7.47305727751106,-5.43594619891937,-0.794440775755398,-1.73959657873548,12.2813468795031,-30.9591506486169,17.9347703214891,-5.87764404383193,-0.372292726509547,4.3659608437462,16.402140781977
baseline,6.79558041030595,3.43646436302686,-3.34917717279077,7.35764271025264,-3.86098802359212,0.0932883745554897,12.7937906937957,1.20107978617789,2.76347294900016,-2.05185358294136,8.05256278140135,9.05613661279085,1.30539370001219,-6.48147411671258,-5.1849509685269,3.64440424806266,7.09277483988029,-8.24764555607923,2.3539587610549,5.66905849902803,7.85027590159735,-0.362390981962516,4.99958413125158,3.88822367733489,-5.07930756656689,14.1559700933407,-0.61166669857512,10.3316811575067,0.967120840230841,-8.83031571638363,14.2108073775685
baseline,14.9480197220069,7.58195574079343,-0.308812633293988,15.4099279584386,5.95680969182848,8.19047349134901,-9.85931369201165,-3.38982836978438,11.0298055184839,8.02298297149816,16.3378969337134,-0.00455598447446012,10.2297841574047,-3.5038238748509,7.00513526923671,9.35141297854522,0.0905240785720538,10.0691272052312,-3.79821919082785,11.3752643131661,-23.1064937756813,7.24893675739845,-0.731780287845059,-7.13032847736959,10.3164863026919,34.6937843641489,10.5256024073867,3.29488143357521,2.15295161068488,9.98004145002203,4.53832625987202
baseline,-8.14448577594259,13.7454041282591,5.53767779197438,-14.6643982584165,18.7826973402311,-4.50344448637074,4.20406135863774,6.47507170311447,8.54353029167592,-1.25377844061495,-1.5464029478613,1.55538966560989,12.5807569578789,13.8603565909781,1.0181107624941,10.6052509902933,0.435164806174761,7.61986494804042,-2.73210426887059,17.3610701415622,2.74765248803596,-147.170147549116,2.46396506561564,0.0472382142225703,-10.3578183580752,-7.67370481143818,8.4947889307496,8.04933338578728,65.3380964415263,0.227052397412687,6.94985975386816
baseline,11.9845987704258,-2.3327484413969,19.586163741827,3.05718308646582,4.48796634454166,-4.99349687458375,-0.848681722347062,-5.28476515359269,3.13868503389089,-4.41670984815001,2.68213217850804,-6.78684565622338,-2.3312405913138,9.6698501275816,-9.18106468628908,-0.343770309187346,8.29461695992482,20.3331696641615,0.633878861519143,4.66055751576206,29.9182516437647,6.21199081943314,3.51365459929063,-5.48245724394869,7.351909163674,2.46651294644702,2.92649846439747,4.7065679397906,3.73714740696779,1.33878618224238,4.80586356814614
baseline,7.37256131848577,5.56720834143014,-2.98963318438793,12.3136549390714,-3.87378123916058,5.05062813127474,5.9061411137705,-11.0042289883916,39.3721423915279,5.78354166335177,7.85027590159735,7.37256131848577,-4.95670010314817,-13.1980169739299,0.135304298963768,-1.902542484402,0.726028203689672,19.1305893672801,4.50244850666221,-1.38828361977457,5.89239793943076,-8.11363439785926,13.5208277013426,-2.15762523475194,-11.6373236629051,-6.40152067898813,-5.6247795618414,-0.836506030778253,-3.64947155954065,-6.60430835731355,7.81144138589556
baseline,4.73409055835306,11.7305901086969,3.89907265481173,-1.70207058957807,1.08712783865287,12.6478711898236,3.44125027301807,0.963756532073519,15.3649331915204,-3.24668557522692,-0.822692758906458,8.11882851537959,7.25504783379577,2.07084366553225,-2.97192119422902,-10.6021875514418,0.870901937820902,-8.22545343410834,7.85027590159735,-2.44318038750601,-2.75758081375676,5.90402352610657,-4.99197693835367,7.0644521789966,5.81857030825571,14.5900720415614,29.1785841926227,5.89028642898466,-0.0734021459570344,7.51016561611589,9.07346430841222
rotation,-109.828760763087,1.1994143703367,-109.693564658585,0.53473534508728,20.8353471882036,-2.26384781967522,7.09277483988029,2.05185358294135,11.062212318991,-3.7982399743022,6.32668079002445,11.4881069028117,-4.54497203595808,-2.30621475631493,0.742472125735164,-0.585814762722834,1.00739044085041,13.8378939842922,0.493322477459978,14.8344636904798,1.27279747436742,9.34995709326786,6.06075185167951,13.7741959485779,7.36684552595971,-1.27188693458509,0.474575673282523,11.6373236629051,-30.0665142005736,-5.27705536860879,-29.6702359482962
rotation,-2.40049853092931,5.11337128260969,-176.586368818644,10.1143620920768,-1.61799987018663,4.31717891057096,5.40167698137735,80.9976205368109,5.25907764646637,6.70561068498213,34.974914871577,9.44696590110142,22.5096288923747,0.263331298535186,3.38459469435361,-3.21313521598277,5.65948184016248,9.30454744365433,4.1352655117401,62.6812229133299,6.86047452025278,-2.8532266653851,-1.33878618224238,-11.2990272975697,-4.55992063285792,-43.4607479735576,1.84030394740631,8.71182295426102,-26.0149230624558,-46.0506123533258,-44.784712567332
rotation,122.386325157553,2.5317578531171,163.720348627955,5.00950769422488,11.7305901086969,3.58290371702937,6.79162879174827,1.84759423517412,19.4640530929094,7.0644521789966,-2.35563293800643,14.0390815467757,-48.634273544675,7.66255814726234,13.0516747074698,19.5464964802787,4.08174960004456,-2.47547928226434,4.66018967691915,-3.05185928452206,17.1711542931875,157.361736229684,-4.1821074554269,-8.28604792280798,-3.99652049095658,-0.506928898120989,0.797399515506304,5.4769379064368,-26.5551102592207,-22.7608379956042,-69.5424859181837
rotation,-116.396060002032,165.213051408845,-12.0835412669995,5.85625534113426,-6.46022958736977,-80.9438633872091,-32.0925913287342,-137.2339155398,17.6473111660748,15.9391067370022,-40.2651578728432,145.397953143077,12.2468400134508,-10.2810374037722,5.02473423073208,-38.6760577712705,17.6919109651038,11.3252080310274,-36.9318155053985,-11.9586012548928,-37.2221315630615,77.5715131920747,0.827038805630261,-0.731780287845059,-7.88449413275426,-103.132102428192,-3.21495273820222,9.17312889311359,-32.1195565097302,-27.4129570344911,-30.3291149614319
rotation,1.73765395168329,-62.4711316247433,34.0817496000446,-90.8508213738409,6.57921475539385,-10.2553882245535,-32.7731521456887,-27.4052321729219,10.5697438075056,8.2670158862396,-31.694187228328,-80.4596171615531,3.61936144030514,5.24469513280556,-75.6169020298308,-52.2610245468699,-4.31717891057097,11.565051177078,51.8427734126309,-51.4356092275865,-45.6588713416625,-5.35307132773121,-3.93134306522334,-11.4236656250027,12.1748241148822,4.66055751576206,-13.4412356651079,32.0219919474957,-20.4095351108691,-54.0310094650486,-75.7494764610206
rotation,4.81813196843884,-64.0817496000446,5.61381168612374,42.255246254278,9.88794669316685,-24.5596539883585,-45.1010628215972,108.898489023574,3.39558000110829,-38.7232708103636,-43.5697568885522,84.5399907246412,5.69261465866695,-6.45187547814104,-45.1729049963987,-61.369310408914,82.7077382758211,11.9256728401386,30.1400870340796,-31.3762421034942,-38.8349214166404,59.0125545260272,-6.70285503016313,0.849279284462789,-1.97582933690408,1.50193635376789,-26.0044883743752,-11.9465103929299,-43.7496130321036,-36.6043083573135,-52.7456688613785
rotation,25.0520029129856,-48.8529454441961,95.4769379064368,-6.05164569088052,2.71789719970046,-0.881474280832559,-34.1704596205257,-77.0764958326234,-3.43494882292201,-22.2955184273273,-11.0861268440241,135.927888388823,-47.9750265708053,-1.6528264220822,33.5432617498559,-46.9580478638016,8.22545343410835,5.36806698027976,-68.6782697603574,-42.6765960079113,-98.2824679167914,136.506608497064,-2.540734400401,-50.2998236034276,2.7090715201218,-79.1465760840459,-2.86456567933076,92.1663113938314,-41.8218912902532,-37.3725613184858,-28.0086474914821
rotation,-29.4594221256179,-10.5850902190631,-86.5980731758409,9.58296045609045,2.73214363003147,-67.7497955751166,-39.7761060409441,-148.291876491377,28.8304348735069,8.32603685280942,28.8304348735069,82.4791063227061,7.02549455627679,-17.5197844213163,-65.707756830011,-42.9392162887845,21.9585796698394,-7.96572823721371,-18.6849633355298,-45.3819735395773,-48.3826855897256,-70.77037907526,9.41773998559031,-71.1604454019002,-1.31815694252145,1.62691859934105,-7.52197932855239,-12.6214457880851,-55.5717238929758,-48.2844115208361,-24.7897696637355
rotation,41.1093563327245,-42.9776410940289,54.2470924357643,12.1953581589498,-8.3527364945362,-56.1117763226651,-31.8286582852038,-13.0654676678635,-3.75240415186627,-26.5925575501511,-4.64411976471101,-80.5204447004548,9.62628234906478,24.5500344231221,-12.0609647117832,-68.7621257386982,-25.893259920984,-7.39853963133338,-75.116275365373,-39.7825883222073,-20.6048082888787,46.5066084970643,-9.79379925388665,-55.1877228167512,-1.30080158034747,-14.3706216661645,-32.0491788275555,1.1994143703367,-35.9800126711605,-2.21441536755249,-34.7533504454386
rotation,-4.90188990628305,-76.025537448257,5.28716390961142,4.91569559700504,-1.17581028047231,-39.5623575621142,-36.4899684616758,-172.648391715615,-49.2823207531223,-51.8937219183642,9.40179929997444,-42.0835412669995,-5.80051066329757,15.6693338271898,97.1916392289568,-55.58329015185,-38.7244216297252,-7.6218307826,-34.1110220196267,-37.9473715425377,-50.4218495036593,14.3853871705805,-13.0403687643575,-54.9807681684607,-55.234864415511,-3.54661847805668,-101.488106902812,8.46118499087378,-39.9833837582329,-56.097797106844,7.74646466809515
rotation,21.5566293983936,-53.2131543437766,-52.2951840951424,1.38828361977458,8.64490057354877,-36.0626019121094,-53.1130750853911,154.146519957391,49.5177445390274,-83.0985965512985,-25.6005211003592,-36.0322196365076,7.702709931389,-6.45445179887642,78.9333923448474,-44.7650004744064,-16.0427396326904,11.0267143314647,12.6934936098054,-31.140529015409,-64.8021490632655,4.2716348854679,-0.224262243536986,-86.1823617902666,-8.39242792600987,4.17554575939703,-4.58752097773822,-42.7784672251701,-52.4237198046798,-63.5040218715904,-39.8264617177153
rotation,75.6004503560173,-48.1569141431657,-51.7523544439208,97.9541107442958,-2.77543691459921,-57.2821028002995,-46.6496605309133,-108.031654464841,-48.1626686201868,-26.7298978447284,3.43494882292201,-56.2169650340413,-9.14205776140213,36.7865404430803,16.7239909215102,-37.6713437855668,-29.96211694322,-0.56068190119015,56.3296420017095,-32.1195565097302,-37.5234732022439,-18.4866759232391,-0.558774758825989,-50.4432564963768,1.92440497524343,-17.9347703214891,-73.3468612881605,48.1355649086732,-54.3624608782662,-50.6228707323592,-20.4090711364274
rotation,-159.066401901086,-39.3443507871522,-27.8771342001429,-16.8318547743022,6.06591567961323,-48.7430019454172,-53.3870432478056,58.2436895582847,-13.3743694567339,-46.8075345805149,17.0053832080835,-53.9799815404882,-26.383921624551,-10.1143620920768,-6.45582688554389,-56.8298792229938,-38.2670158862396,-7.88449413275426,71.6456119170266,-40.843223258336,-44.2359035245772,-46.4421381572477,-16.3647383020527,-72.3807753639345,4.08174960004456,-32.5247925326581,17.5993861489372,34.6218414943074,-78.5263961712067,-59.5868217083654,-53.2203638358189
rotation,-13.9186221503934,-42.5086647112962,-35.1723490830035,-84.9215350028262,-5.60444267566656,-48.6764444212562,-46.5747548019893,144.987846055093,1.99135250851793,-68.2855377581375,39.4530214789753,-31.9553130520252,-21.288177045739,14.3853871705805,-79.331350506165,-8.2811992326752,-29.4100497605564,-4.72481826209478,-93.7947286170346,-46.0517394933893,-48.1137711015204,-36.4915845080475,-21.7053830400752,-39.2313332425005,-4.54497203595808,4.34695807479518,-93.8249977779691,-34.5800695528312,-39.1142010031089,-59.6731215880995,-52.3781692174
rotation,108.487826678567,-63.2129956443122,-20.1961610424711,82.8528183216346,-6.68141827743118,-46.9974505997957,-18.9849880763192,18.53972223699,-33.4868653648389,-46.178089418361,-38.4158263313912,-24.6758960157902,6.22409665899214,13.4049093566108,-4.4891392528066,-67.6596151703947,-16.6441728566766,-17.4879421435649,-51.8259174820826,-42.7341345794923,-23.6749758176245,-16.025537448257,-7.09995577158688,-39.5039873816135,-5.47693790643679,161.904512637587,-23.8934096968634,71.0310716497672,-49.3406186453967,-63.2474038707579,-64.6871130882531
rotation,-12.2459711134565,-43.7291442661264,0.523319514099848,42.9776410940289,-2.60154084864045,-79.8645293658373,-36.9318300489381,-3.11363000489137,-65.3246314363022,-44.6062655923314,29.084702807767,-46.9287456202935,15.0834324044226,23.6862923712942,-66.8789086400092,-77.2892585609765,-17.855721950433,17.0026107905314,6.19462379448665,-48.576563393571,-49.800999281153,-31.3633769544207,-8.8426362768666,-27.8034660996,5.48245724394869,128.416627167368,-30.7597088823121,-56.9481407154779,-55.6243759781066,-69.4176254581182,-30.2289326376685
