rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30
practice,19.1599798329339,-2.58345863826239,3.12775275344685,-4.3491122462854,3.7659740883367,14.3265102860287,-8.06913114897194,-157.431839765067,3.44809246167179,12.3413593739557,12.6569186417482,-10.3833551784582,-10.46532779272,-10.4580044887788,-5.66093439329394,8.60096358406694,8.36806849860585,14.6437158072965,-2.45725513947477,0.892889868430044,4.52470014212531,6.37498623685646,10.782328849917,-11.2459091480987,155.739788359907,-14.3362260121712,6.01679336135928,1.62615105034528,9.59046488913095,18.9957710116083
practice,3.40853234353044,-9.41773998559031,4.54497203595807,13.6161911631872,11.0385129193293,-2.30350170239056,11.7889593071159,-7.00126755749533,0.42019537516728,-4.23619859007367,-0.678761475965584,21.7563951214661,8.52535710202491,152.111028583511,8.99050173083237,4.9388070529545,19.8531992841777,0.750643900490415,-0.345045686870407,-0.332975217843361,19.4873110940577,44.2313745819424,-4.13109743449416,-6.76331365047449,-5.27893089859277,0.997373287508568,3.96577465069723,1.58099717365208,-5.95288938974096,2.66526453299663
practice,-7.25146690235138,22.3946681505825,4.9388070529545,12.3219303770992,6.31084655608647,20.6258826450375,7.29687950166206,2.329390525633,-3.90317894138701,4.7176318170255,9.41122251058631,13.7536778503044,-7.00340037722703,131.073956002961,2.60154084864044,-4.36979004634863,10.556216128345,2.43033546967132,14.0546527464142,-3.32128542856401,13.5578618427524,18.6747919689726,-12.382190577945,-2.30621475631493,-15.1263660560397,15.7922344282809,-0.849279284462778,10.1458204813172,-64.0817496000446,4.10775380799499
practice,-9.60422335819538,8.46837690179822,12.8561224489586,1.58584447098333,-1.61799987018663,-19.8645293658373,-0.0335134908161436,-6.80893849807104,-8.07337910638203,10.0104154668822,-0.451109902435097,-4.22667398728636,0.606588462296314,7.00340037722702,10.7034014310631,11.9174383414993,5.32587729231031,22.0342717627863,-6.21199081943313,8.64490057354877,-5.12708288992388,42.0812642149655,-0.777941584631746,3.80445535613089,3.5879728976219,-5.84938625546767,-6.4289127280569,-4.44471830001418,15.6693338271898,2.82128560809494
practice,-7.80992486739333,18.3626763370949,8.68456909699375,18.3095579910793,7.59110929230734,2.48721578306609,-3.4315415657273,11.9256728401386,5.91378685379404,-7.45227342569646,5.62774083209283,28.7232390407101,25.0432998968518,-0.644912769183766,11.3063421352935,0.644912769183758,19.6513996477382,2.02303152604183,-26.3124002637295,-3.98507693754425,2.35408290727541,3.12753971580749,-5.2985780584976,-13.2652740613562,-6.19462379448665,17.1696511475484,-6.78684565622338,7.45978907619874,6.54166165786596,0.122216087592282
practice,-170.046927673822,30.0631467896669,-0.644912769183766,-2.35402463626132,4.21857408595099,1.11344981260478,21.5388150091262,-17.6586406260443,-0.0581464449280666,9.33774090885763,2.24488381333337,12.2081662676541,45.3406159512822,3.12325272049911,0.593897658062254,2.52921481680839,12.1183577710991,5.7091856378474,8.50650207211974,-7.92802028972759,-13.5865925779678,-20.7749205900034,14.7897223871523,17.5545638241337,3.61276841637336,15.3352408617375,1.15955536642366,2.74765248803596,-11.5795953146503,6.30740533046539
baseline,-10.0846497037172,2.35220418937108,0.614219596371776,-13.5578618427524,155.372732391008,-7.81144138589555,-2.94884632868087,-8.71182295426103,-8.96537610703513,60.5084474711141,8.62937773065681,2.58345863826239,4.950604740965,1.92440497524343,-3.93568739166914,10.1471739079458,16.0897783101427,5.62774083209283,-7.95800151264746,5.59310612250726,7.55040758165699,34.1806630167859,-5.50233129850003,17.8159349592329,157.294802633598,15.6065552866666,2.5993262087883,-5.62774083209283,3.91204485017818,6.7098001423393
baseline,1.55538966560989,5.08290072568725,10.0318682856747,4.58006955283123,8.77046086466153,-0.171184855972854,4.1352655117401,0.0699004539812623,-0.179624599686517,0.598177202542303,11.6481285740343,28.5261779805835,-21.2561815942794,1.40181083603651,10.8036655886566,6.73433917213117,11.0147438991592,18.3562345142102,11.7889593071159,5.02933634535632,-9.34435078715224,-1.05088969447824,3.43646436302686,14.4692401609785,-10.4535035197213,11.4961488010972,25.7733260127136,-15.8440299066593,-7.1646108773337,-7.82797419471572
baseline,-45.5170487150467,23.8072131781816,5.92185050371411,5.22734207254687,4.70757217606873,11.6427596319174,10.0988835862098,3.94871631223607,8.14448577594258,33.3033628099673,-3.99551162562481,4.76336197064284,-7.93272185090764,17.7540288865435,-6.13909489129052,5.23955068628731,1.36564986624297,9.14486815819879,16.7921122486845,-24.2406308074388,-6.54166165786595,3.93134306522333,-5.32561619470522,0.557203408114686,14.7706501786764,15.2773545425672,9.43884841155464,17.2425729590856,1.58399964651843,-6.79558041030596
baseline,4.26864701713026,12.8581194854046,-6.73433917213118,0.56048768567003,-1.68983648795961,-1.5464029478613,10.9262377187726,-18.3572403680826,15.5075994191787,1.87974668481355,8.28399981910818,14.0437015353357,-9.45614172008093,-12.6214457880851,13.7496130321036,11.3997825503447,12.4477331520965,6.93384207086652,1.9468543291854,-53.8101501912464,2.80275465597308,4.71684522990041,-4.81825707736291,-12.9973892094686,-5.26832102003616,-19.6382597224482,6.94985975386816,5.70153526683819,18.4958732186394,19.2981721145748
baseline,-2.1585168313143,21.3550994264512,-2.57968153528218,14.5560734654517,2.09933867031108,7.46902641107298,0.21440505974428,0.0604763112376174,11.3997825503447,10.5574253568824,11.891682338647,5.45157803784276,17.8018216892841,25.6047438265307,-3.16197215039023,16.5425638600604,23.8816465211527,-5.00852612936015,-10.1806641114348,-48.6700062321523,5.45533101389827,8.71049763911533,-7.30138177148322,21.2791378744136,-4.54118250417763,17.3859440303888,3.16197215039023,6.46022958736979,-15,5.44066842308885
baseline,3.93134306522333,18.6488381889466,-4.66707871302093,7.76029195437518,17.4759757966105,5.99630878002731,6.24767919566804,-27.9481464170586,-5.87764404383193,22.9988158323745,-11.882425424548,7.94095247333554,-5.56720834143013,4.25305284266032,9.93252606460408,4.75311334127953,6.14263462386792,5.37422350404696,1.67887365799327,-49.0737218365335,12.7255755338472,19.5978146452353,4.4891392528066,8.61550947611563,14.265445455176,-2.77315214568873,-4.4786184379978,5.5149837896884,6.81543337147882,2.30621475631494
baseline,11.5873892168074,5.01611302047493,-6.19462379448665,5.52335753317982,-2.18645314950023,25.2831547700996,-4.35140643501286,13.646265024351,-0.163317014675661,19.4447396794416,2.49131549267742,23.0480489015915,-6.3074053304654,-10.6053986715922,-0.951163545307752,0.227052397412687,6.73433917213117,2.89798657138879,2.10887193191255,-9.39028344320247,1.36564986624297,2.22660164527981,-0.551484695614619,-5.73425170467396,19.53467220728,12.1299472323832,14.594520419611,-2.18645314950023,-5.20575898258825,-0.498073882281841
baseline,5.2770553686088,0.678588965908139,14.9959593294323,15.8896427883524,-3.37060857085542,24.4327122087433,6.31084655608647,5.5149837896884,38.4683769017982,8.35807978141335,0.255501007954489,9.89465262218099,5.66430131769823,-2.68144975750794,3.72087048058777,7.09277483988029,-4.74970932577848,-10.9839516416392,17.4910338116286,1.62896352328939,11.576395988006,5.08290072568725,0.90100884038702,-7.4388161788841,19.7744064007584,-6.08339716095028,-1.89790673662335,-12.2081662676541,21.1325835877164,9.36927331840734
baseline,4.35140643501285,3.81763820973341,-19.7375566428145,6.64487037460596,-22.4098604648015,0.188553255666224,8.9786502555139,6.36499716786623,-17.0706093352531,9.99634772235589,-11.3882484189157,13.1344554884518,-5.19203447558187,5.66430131769823,-0.70862904478604,-4.41670984815001,6.13005494382786,12.6367374795988,24.4562704284319,-0.750120329688737,3.10171692658172,11.4839626504332,-1.58099717365208,16.6256305432661,12.0950021066895,22.5705842640874,8.39400603590233,4.71829217683539,3.79821919082784,-2.72750282989952
baseline,1.33633961697593,-0.560487685670037,-4.82785626276315,9.41122251058631,7.84929365463823,-0.436577265124847,14.883724634627,-1.51485216534551,2.329390525633,10.7590178600011,0.598177202542303,6.08339716095029,4.16452186831843,-20.3584171849931,-162.367612360108,7.5234732022439,29.5401853759408,6.33518270898949,9.11420100310893,-9.27377795230949,-19.2554882345866,24.6157468185376,-1.06329927396441,1.86364730999566,1.60626277995914,-6.24767919566803,-6.01679336135929,30.3854195754679,17.6201703247471,-2.55547556651389
baseline,6.63560433577358,5.77252252793904,-13.0588456327164,9.28951521775614,16.0085031778837,0.493322477459978,-11.4667215601794,-8.97054366427364,10.6960982579255,1.58648737578413,13.3947701163972,8.75034047735643,-8.35807978141334,2.9763218969394,-9.05613661279084,18.117574575452,0.0932883745554897,9.11420100310893,1.67268524081367,6.19135280571424,13.7258898470291,-3.2861804023625,5.50849105885105,0.822692758906468,3.21593283903507,12.9162597688433,1.00739044085041,5.02066897234572,1.04014535200441,-0.901008840387024
baseline,1.12321632831177,7.59013953519848,2.85322666538511,3.20991436502502,-76.3253280356731,17.0277904332059,18.9750064782028,-2.35408290727541,-11.6221098723417,14.1350165150207,-1.73183859087775,20.7116098925207,-2.46518575967873,3.83900128958208,62.3539587610549,-2.69884605352663,5.3530713277312,2.45825638269222,0.163317014675671,-35.8497755254166,15.480364550629,9.51831579565634,-6.67096385029158,8.05010820602438,15.28774644146,-6.15681384443039,-4.93211380617335,5.94332579948593,27.7608878578833,-5.84938625546767
baseline,9.80265394960333,3.27768492923579,-0.644912769183766,10.7488035034305,110.037638212107,10.4200192216308,-2.28763878705708,6.0927442025839,10.7034014310631,17.0428058117076,8.41993284776165,13.0029602286405,14.5086580109593,15.2464265115312,9.15612547010632,8.71878688877521,25.2594578457257,1.23800448081591,10.8841251919973,7.85022430936291,-1.69149298317737,13.3835288157963,5.02933634535632,-3.10171692658173,3.60243759033576,-1.62691859934105,23.8661547071481,5.90812102020855,13.3940675724783,5.3473612179377
baseline,-5.8458805614808,6.71989048388836,7.92248621993698,-1.62896352328938,-14.4829512849533,-1.50653709253819,-7.10399445947982,2.56405809320124,10.0364453172054,6.90140344870146,9.79161922222669,8.08230277165821,-7.88953358919177,5.72430785079778,20.5064242233753,14.0021759858571,16.6472927477455,4.16149449710442,4.10674007901602,2.86726172114069,-2.78261512239463,2.57615731643133,0.265118429235471,3.07616482955768,13.0712543797065,6.39134100118809,6.19135280571424,20.2694431336119,17.778994855943,4.27064371231049
baseline,-5.22734207254686,9.78258832220732,0.581976142268427,8.13766013159547,16.5266363850429,0.633878861519143,5.59310612250726,-0.791929178671033,12.0632666903165,2.10241368413991,16.7678582262446,8.4755116046954,-3.90345922171493,5.69467071845699,-5.13956862611866,-4.77704798985714,13.5010445250194,6.86047452025278,7.59110929230734,-31.7534634748261,-8.85426361556143,11.6373236629051,-1.99088151774261,6.59041216910229,19.2418866203085,-7.18769323597364,-4.22667398728636,15.2950060096425,-3.92100025155747,8.14120028396452
baseline,2.54511590816203,0.362390981962509,1.47093757192914,2.67818567116807,-1.18523631028389,16.081145924878,4.48239190497614,9.59092886357265,3.03028292794386,-13.646265024351,-4.16149449710443,20.5643523118258,-6.10387498676765,1.9887685451292,113.7780472917,5.4816878100422,-14.5560734654517,0.999245122353978,12.1656607840054,-53.9832066386407,21.6293424396789,34.9597488017021,9.79379925388664,-8.07723673624615,18.117574575452,23.8440987967664,16.193489423982,30.458654447988,1.5120871821686,-6.55993295463054
baseline,-5.90402352610657,0.127662203134381,20.0975994341665,9.65833313789995,11.0513537090144,-4.98560497321848,-13.2652740613562,0.47371895998368,3.61607837544896,-25.1333862297511,2.11603196116648,4.06791565702755,13.6754478839265,8.74084519927554,6.36545565159526,8.25987323030802,11.9882908224049,11.0132144755827,30.2216259240881,-21.1725457275642,-25.5176080950239,-10.2363583092738,-12.2557605198427,-0.47371895998367,-10.1586215712123,2.01274663680655,0.828845842929676,-11.0249935217972,14.5025807079825,13.8764047855185
baseline,7.33428533182293,10.0896915028389,-15.903111200472,7.63290207627232,6.33261282004451,8.42807855405061,0.0472382142225703,-1.02357575718141,3.10954455172636,25.2073984452398,2.8977927485327,25.3605774074316,-14.3574548540886,4.85515805126523,-8.4324906593707,2.26842257744477,16.4815630153608,5.55604521958346,9.35141297854522,5.32693069035384,4.64411976471101,-0.353945935174068,-7.66384519667194,12.8612600171511,3.11862537235365,2.7065049245846,16.1774847539861,21.1441043559093,28.0531456708146,-4.26668216115884
baseline,3.48379144330727,8.28446006916489,4.99349687458374,18.3574142929251,10.1148142431138,4.52481626222881,4.17554575939703,-8.83715623768959,-4.46076747953645,27.6256411661495,6.15847263671911,8.64490057354877,-0.474575673282528,3.57730376375931,23.5792627502929,-3.6108047022312,-0.269649965344468,10.5486275735127,0.95915064861686,11.3299937678477,30.0691954178619,8.05347203893153,-2.43033546967131,13.815382400008,-2.37765146618317,16.0383854518604,18.8395545980998,8.65987113970942,1.08899458137088,15.1722781521363
baseline,4.23619859007368,11.9091032932903,-13.4298480548487,0.21440505974428,-1.47093757192913,23.9248572322585,7.81899276785637,-12.9034416477218,62.5035942249427,1.79203032265324,-2.35220418937107,-25.195582399409,-2.28384690641891,-17.4517645742086,-1.37059868774487,4.46329246038347,12.6336207328766,8.28446006916489,13.8603565909781,23.8714335464454,-2.69884605352663,7.29504371066745,-17.422144620049,3.83900128958208,5.90651566484875,-5.72430785079777,-16.87071842928,31.4706213723713,-2.87627763733455,-1.60626277995914
rotation,9.7698520483919,-0.265118429235462,-7.05323669100372,10.4768289927456,156.180781789453,4.82114226737774,-13.2821150744118,2.24488381333337,-43.1635397623318,0.638132907640232,14.9363527394917,12.7140165050931,10.8841251919973,7.07344536456957,-4.78743004667133,13.9524987269062,3.46658288371599,7.29504371066745,11.9585716003697,-2.97201238672395,1.06293485177631,8.82745427243578,-4.3655491131273,-4.77832898620939,14.5620051635564,-6.67668278609509,10.5142306967286,18.0289948525922,-6.04676215164825,8.49448550028191
rotation,15.2611062034129,2.91092081714182,-11.9851006761459,-59.291508512018,93.4216936375109,-1.73928054545221,-43.4607479735576,-0.870901937820907,-21.9464219072417,21.2177986282127,-17.6221346414012,-6.65721473464869,15,-52.2369280697374,19.4873110940577,0.423282890458149,22.5523214379166,15.4511284598455,2.57968153528219,-14.0765693239654,-81.7013299092454,50.6258826450375,-20.450580438937,0.139090721908257,-3.77625905073461,6.15681384443039,32.6232152523273,-16.0422147344797,-12.0867488284523,-72.7341345794923
rotation,16.7434797418726,-5.08514271960666,-39.7761060409441,-82.5455397171751,105.935970865772,-24.9206924334331,-64.0405260720308,-15.4511284598455,33.7922412678951,-15.0110446913724,-8.26989904359191,-36.905551517728,-14.2359035245772,-36.8057285823784,11.9053934006335,-55.2057641648843,8.78913010715282,27.4042776765717,19.3161945561197,-3.60875358116481,-39.4004314796344,-5.2985780584976,-33.8732035379561,6.28094487311218,-1.46479161264773,-43.0767983985301,-75.1781604264562,14.3334560576629,-64.9097615588655,40.5995386543679
rotation,8.65811113929557,-31.6179998701866,-49.597711326126,-40.3794519594723,22.2075206842416,-32.4222329881806,-19.5052568889727,-107.622134641401,-41.2121481223715,3.61712874795896,-47.0428058117076,53.8086471942858,5.89028642898466,52.5455397171751,-54.6257764959531,-52.0719797102724,2.60154084864044,94.1143444562531,-17.1485477744208,-0.349732562518733,73.131973618669,130.093164368302,-22.08068764512,11.4345249960476,39.1177298973457,-13.6741940946445,102.241116495908,14.6141850211349,-86.3401007385568,0.379399010108324
rotation,7.59316407822019,7.42709668988001,-58.1524057648259,-26.7663870744071,14.3627897045943,58.9128721613471,14.0362750648347,-21.5405003691414,-37.003400377227,-33.0667873436632,99.5623575621142,3.73678632901901,-14.040470522569,50.8333455351275,-24.3186092632648,-62.957366401988,0.387853369743773,-135.837852269652,-13.9412633042362,2.62321525232735,23.1845666285212,-17.0914557763576,-33.2893753869002,1.58426526362158,-94.3203966943168,-21.5465583976229,-27.4042776765717,-8.95947116529948,107.740380289632,30.9467797650261
rotation,4.77792017326301,-61.3761490620768,-46.0517394933893,-45.6765311965335,-9.74801842217933,-43.3835288157963,-13.5379003492632,-2.68144975750794,-51.1932728315626,-28.0163601251021,-34.3010103932306,-44.9741896417664,3.12775275344685,44.2935695550692,72.5557596439109,-19.8577695929519,-157.59746021601,54.1980685469221,11.4835527085439,15.5307598390215,-67.3577173170802,54.2359734336425,-35.4824572439487,23.6250137631435,13.0712543797065,-56.5356470735734,35.2418580805773,29.6786679983975,47.0396079779923,-1.847627419015
rotation,12.9275194234349,-49.6363434323931,35.5149837896884,-35.2806605933261,31.8937297680882,-23.7845161268442,-13.6280686403633,-28.5462509678451,-51.3401288602906,-22.3801350519596,37.2221315630615,-17.1880630953068,-13.3226510783988,-6.72589488977605,2.8805334980797,-46.7431742553806,-0.912843096889115,-10.6899739646391,6.48147411671259,19.0453660946303,-26.4567382501441,-59.4594221256179,-2.20908679133229,19.6672832095148,-62.4780353500251,41.8739045378324,37.8749836510982,-48.4390615857345,-41.7558228414784,-34.3010103932306
rotation,0.613950975753797,-136.34131332008,-56.1403184653102,-23.7190551268878,-8.88064443541754,67.6442734317518,-44.7291868424027,-19.6760599226253,-70.63780101041,-41.0861268440241,-80.7315348198502,-11.0513537090144,5.5059429787997,-28.0380627435771,-52.1882603099494,-42.4542851896606,120.197570533036,23.354046443048,-7.46061637405287,2.78261512239462,61.2434787532657,-47.6409220719122,-50.1299920827846,-58.3184253558841,4.47861843799781,-35.4406684230889,-40.3794519594723,18.8190464447059,-13.1890462777054,43.9385632151602
rotation,6.45309200526533,-46.464365665541,-64.8364795265488,-9.62628234906477,35.7176376722772,43.4074010887435,-32.9896331843879,3.06678734366322,-24.7897696637355,-3.83900128958208,-68.8355866845921,-1.53676170956776,48.3066830300751,25.1441197504474,11.7735610216549,-42.6140559696112,159.777948685332,8.01598815605717,19.5888677083217,3.11363000489137,-57.0279876132761,-25.2468866587205,-22.8396189812983,-61.4647916126477,5.80584104164865,-22.1402678576947,-30.8365060307783,11.108031037684,-55.1717384100166,78.6683499270244
rotation,-101.373496373541,49.1596903384663,-48.2839320182163,-26.7224612358403,92.4077625901954,-38.5328584644345,-41.4349473274348,47.0228330264563,-63.9813177667059,-47.9750265708053,28.5261779805835,2.54511590816203,26.2806876661025,-27.5814998510712,-26.7416495897023,-53.752320804332,-96.6156669155786,15.7411796046244,10.5850902190631,-94.2863357813276,67.3577173170802,86.6673257592659,-26.678714571436,-9.1935020181833,8.99102059462201,-48.1726875382399,13.0112985582117,6.44699847300574,-59.3111541680393,37.8232970032353
rotation,-11.3333476298424,-35.5309747388308,-52.5163791436312,-35.0467200954777,-24.6319330197202,-27.6536761602732,-30.7147475535295,-55.6840057041762,-47.3375193381456,-41.8000116704264,-24.8225901164188,-17.4793770058991,-19.646580421346,-28.8979924611371,13.2596752838208,-33.7949554655387,16.8069236541524,4.60210999310646,-7.65961517039475,31.7282431892193,-16.193489423982,-40.3667269540923,-13.6741940946445,-83.9513961704193,121.807870563977,-19.1684502323213,-18.8861439817321,-13.1980262343223,-25.544432010881,7.99151369296044
rotation,-4.36979004634863,-63.7947286170346,-49.1212768185465,-30.4481208775385,-1.87769547302818,-21.7428524993756,-31.9553130520252,-21.9976651279827,-41.6701812711483,-60.9984960949403,91.7556060061435,-14.2051696254715,-0.726028203689662,-17.227819647185,2.84319254559437,-47.0616684782658,-74.8389624845937,-31.430459245512,-14.2295270491052,-46.0198946531558,25.010533761661,-51.6595245958011,-35.9925624771242,24.7935253701811,-59.7444989920455,-24.4768083623173,35.1510472881905,9.54228671258331,-67.1762561309294,-72.7078459974606
rotation,-35.4426393864533,-30.1932230725576,-38.5820156739411,-34.2855816375811,148.692313154928,-28.7880224934551,-27.8575817384291,-3.04287865349395,-48.1154112150796,-42.5409746009793,-27.4042776765717,-12.3255055141078,-0.362418153549245,-42.044145382874,-0.0932883745554806,-43.6056129773027,-39.2670954354819,-34.2584980572334,16.1461884022959,-25.6892945748724,-18.3518714259657,-63.4254544768357,-47.2579347588703,-20.2268882311578,10.3164863026919,-50.0407654281978,5.04989557119224,17.2684499325996,-38.7187868887752,-87.0327727300548
rotation,90.2521751208621,-29.416277146718,-46.7678582262446,-30.0858053549386,124.613774869099,-47.092043086794,-42.3798296752529,-29.9576324828508,-50.6001819843509,-1.42145481702744,78.3626763370949,-41.6043940710252,45.3175198720309,-40.3316811575067,18.4085462798853,1.92499770248418,29.3287196995831,44.1020761862897,0.511027722214759,41.7778397404758,28.0755950247566,-58.097457515598,-33.5773037637593,-99.5655697247298,10.7581133796914,-41.3861230419961,-82.2736156314031,-12.8491849114359,-59.6708850385681,-57.8212788042111
rotation,-57.9144667526727,-78.3407945778749,-44.2987404934708,-32.1284989136987,29.1973835557886,-37.3868825215051,-36.0073628323802,-3.67035799829052,-33.8044553561309,-61.8979067366233,-46.193489423982,-24.9532799045223,150.319077084426,23.4238564889551,-60.3497325625188,-57.7855846324475,-18.6201545223799,-23.0501402461318,-62.1082310805275,5.07974449073917,-55.7852006380105,-25.1448419487348,-30.4737189599837,43.6766358320661,3.69691439947368,-37.6248519645188,75.9562984646643,6.33682664912611,2.24488381333337,97.46413002323
rotation,-62.5548232118215,-42.4921815067072,-38.2824679167914,-22.2473653514699,12.221005144057,-42.5482354257914,12.9410519210058,-10.7200846015206,-49.643565032621,-41.2228153581479,33.0761648295577,-41.7809272442994,-15.8144696100317,-21.7771239666964,-72.8046797013765,-40.5095402663384,-29.3618670923598,-24.291439266373,-9.64896573382114,15,-9.11374221553286,88.4588695543595,-35.1565870721222,126.530231629837,90.4209176390584,-38.5789648902992,-41.2990272975698,2.21904167839025,-60.7597088823121,52.1497240984027
rotation,-55.5325531004314,-37.3704408427357,-37.7666725989867,-37.8276019471911,2.72750282989952,-20.5469785210248,-48.5038511989028,-4.4786184379978,-24.6743838052948,-4.06791565702754,-65.4008427089581,-44.3782756708693,-179.584542127013,-43.2473946614957,151.84784329385,-46.5506267000717,-38.7761100999648,-46.909555419722,-35.8466921219915,-60.5158949001647,-10.3164863026919,-30.8365060307783,-48.9912980694005,-111.120620531155,110.453167968396,1.43286187668578,5.10815579146106,16.9935568768029,-77.7315216079971,49.2511964965695
rotation,-7.42709668988001,-37.3342853318229,-57.7338246635999,-38.742004271305,-4.50851252064897,-36.5100066558715,-29.47933864296,37.922486219937,-27.4548703972097,-50.1105178844264,10.4701896037195,-48.6297298807513,165.83033582252,-28.4190028263479,70.9532445705818,-37.3348099365588,2.19340444402415,-16.7178849255882,-28.2627493518345,32.3440539483424,-9.67241243078523,-42.048387609936,-33.042878653494,-115.253469347718,-64.9193526431962,-45.6693338271898,20.5530340988986,-5.40224729095014,-29.5880711852904,-108.309557991079
