p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29
4.2589425803787,-6.2281130654149,10.942216237725,4.98021557868373,2.14158281500693,4.64677333461489,2.31384974211493,-0.242646186453059,17.1967594972824,-13.064754404096,-4.59107282053982,0.818581722568829,-9.91850014892877,6.39799246113715,-5.76381881642948,4.63443336196908,-7.24237820942256,-4.09146765646957,2.3700079172154,-5.3380141539298,-0.826036852809411,12.1478986361553,-4.17871457143599,-16.4550120048777,3.53998695489246,-1.66830527904728,-9.21329020222402,-4.3703983668135,9.54393945356505
4.07082938782118,14.8624227289321,1.04353029167593,9.08099717365208,10.3532266653851,-1.59012408827028,4.05298128479539,4.51036681561209,-2.42474329242183,-3.30010789972523,-2.14692867226879,1.01941048496266,17.1583331379,0.204481572672653,-0.630617010241157,4.09954419793521,2.70687284427976,35.897338559802,10.7167429849863,-0.435057877593718,-0.160052672161266,2.89288071048304,-3.11541567287316,2.4963477223559,-6.19919841965251,-1.94696590110141,21.4385632151602,-3.33060395090174,9.49308745943819
7.20290523701427,4.87678474767266,16.1749758176245,1.06573862950927,-3.06958425608442,-3.24150194276658,11.8223593411656,14.4243036226746,2.89288071048304,1.63189873296783,6.7894434938098,8.92145481702745,10.9958732186394,9.88436574048366,12.1394225925684,5.82112634200673,5.53949447226561,-7.61627536537296,4.31726868004181,-18.5381321404923,-4.06505117707798,1.71818441608502,1.77807524921571,2.15263878206231,9.82713968261814,4.14812857403426,1.88200435955392,-4.00412678136065,-1.45102742102097
5.30467970137646,-4.24163308665955,4.0009668699742,-8.06100037210677,9.36411817372689,7.99807388228185,6.44352002780562,-9.23928054545222,6.67742279725659,-12.186124676833,-4.11286228748492,5.03927971711956,12.2770479898572,-4.54471977855749,2.49049230577513,2.43230644160134,6.18184305747855,-3.0574253568824,4.28585725790008,0.85807978141335,2.06228942409132,15.6136343978593,4.35865177622303,0.251063242601559,9.08399964651845,9.07273842029771,-14.3267089052951,12.0599206328579,-11.2982399743022
4.4342452386776,-11.7089654427359,10.0056143076106,-1.50640516289012,-3.96672156017939,-1.99405702120029,0.219942770401585,26.6465760840459,2.89633661165764,4.6266770415688,0.171537806450448,-10.8029912765906,12.5330687393593,3.36941063271988,-2.20731475741318,1.00650207211974,1.88822398802354,6.63501651502067,2.14896573382116,1.00538901822997,-4.22989784472838,2.22613037934713,-5.26747192144089,-8.58114592487803,1.88050792779698,-19.4795251662501,14.5489198589624,3.0850902190631,7.87879488718533
9.04640294786131,5.0680960939296,0.408905185396277,-7.67227815213632,0.370838698522103,-1.05948311107386,9.42572121317102,7.50558216768746,12.0875209777382,-5.13892985843782,-3.52429903560842,NA,3.30575766646516,2.0230620935632,13.9207372497071,7.40762506768468,-1.13024980692702,2.25530486719444,5.52417066309593,-1.70257242600163,-0.682870237650165,8.07786175018807,-7.30270121817937,-6.46487205355728,18.2075712785953,-6.73590352457719,-13.5149227577957,12.1605575157621,10.130300301264
0.919514403844,-2.41568034656339,3.57649073827586,-1.50369121997268,8.37797868164953,7.78587413833302,3.55266003719233,4.09954419793521,-0.68862435656406,-0.498732442504655,4.56541801606794,1.60734798357767,9.21519381543986,-3.33569443913518,9.4632001734623,-8.08581476272282,-11.1875020433167,17.1157468185376,9.72463098017113,6.30515236674795,-3.02968295884701,16.1514327354806,-4.08465670929793,-6.73590352457719,3.23331783884116,-5.53806274357711,25.7694098913031,-0.61882851537958,9.90028238396025
-2.81054065469131,-5.33034885245155,1.80738534133305,11.7789603285828,4.5447197785575,1.01073518122655,4.05599744823259,-5.05210264721317,1.0513292053509,0.110340720494962,3.98634540070938,2.90981651029052,7.30270121817939,-3.67500222203092,-1.87737738342518,18.7076460841522,12.1363434323931,-9.96072028288043,10.1092287999232,4.56522967851088,10.8955800011083,-6.55465274641416,-2.49133792221088,-2.36530903803414,-0.81145517879031,11.9786184379978,-4.00264078566633,-6.2989202138221,4.13898772351238
2.05628990071253,7.27294760258732,7.98096094770484,-9.64387755104135,8.48842542785902,2.79697796451185,-0.230210609084784,12.0024485066622,10.7893753869002,-9.94511045116576,-1.02535710202491,-20.3735275080434,-2.97518373777118,1.95984440268919,12.3528260920542,-1.73332998518617,1.59597647389343,9.66631139383135,5.92984805484865,-0.935525168159465,2.12941676507402,-1.46270074582608,-6.01655786891439,-7.681526954658,0.58708402506083,-1.14371519012637,NA,6.5239213277008,7.82948245320538
10.7634094153202,2.24333089336889,8.83878618224238,4.57350153560253,1.62948245770822,-2.88537148194308,8.34868172234707,-3.1508877537146,3.10675012333942,7.64397396650103,-4.40929811597537,NA,9.5003416965222,-7.12179335743519,4.41500877546936,-3.88824841891571,3.38556996514518,1.38636252866143,-1.57346430841222,-6.19334837800293,-9.86107014156217,7.80545105329633,-17.9646010519369,-5.87308140065893,9.05330287990385,-1.10096358406694,16.233917611104,3.72756921462776,8.97621991790717
