rot,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
practice,12.9816878100422,10.3163327680208,-1.06573862950927,13.3902864289847,1.97955529954517,3.20340143106313,-1.00804599324686,24.1615553778506,6.91385675646042,25.5204748337499,1.61374221553287,1.72638288434457,2.0371143239894,6.71080737756848,-3.72374094926539,4.5632666903165,5.45313811744268,12.8473612179377,1.93279165856987,-3.19347039023356,-3.23545287978109,5.71707290322888,-4.19663719003265,2.1698501275816,2.48437534996833,16.2430052853846,5.49483813856594,-2.16103600914354,9.42755698539155,6.08046390820045,-1.09997490572621,7.43851111919839
practice,-0.327079860006265,-2.55489751800298,11.8010103932306,10.7893753869002,-7.70396807163275,3.0108607471934,1.60760206056925,14.8403848296052,-2.56119294704551,19.0318275955178,4.94633114578138,14.0599329546305,-1.32745427243578,11.1135100229598,4.41500877546936,-0.993648851974939,3.51727332483816,-5.11405596961117,5.49483813856594,-4.38242542454804,2.94007936714207,5.91900282634793,-8.94213815724764,5.78674105001953,-1.68979914419108,4.37611001684247,-7.14291529728606,4.14275963191741,0.644485775942589,-3.35722482483741,3.21318252990104,-8.5051521282034
practice,0.346474657635537,-7.43391673903434,2.97518373777119,0.387277612987263,5.00136915042598,2.32925150728019,10.2007167970034,6.07148518995632,5.21304619248498,10.1812229133299,7.68152695465802,3.36941063271988,-0.868733274575636,-2.12005990682118,4.25582284147846,2.20969679048297,1.59597647389343,9.12666045236038,16.9353292254182,5.07381958651613,6.4091983222972,2.73479665943756,1.24084519927553,6.31604926909886,-4.71268420049021,1.792243169989,-4.7719067832476,7.874514489986,4.80978881278284,-1.37143354644545,-5.42939066474694,-11.3752559537917
practice,0.050407581656979,5.98438928273159,-3.07531672020139,4.30470081796468,-3.34623268148055,-1.53112210772955,5.62928157072003,11.0090119799728,8.74182862756212,4.46971707205615,4.70911651747403,2.80265347315867,4.28406716096493,12.3075904777971,-2.54347817426234,11.5805695787565,18.055621958771,0.204956289332555,12.3181319684388,4.87982967525294,-0.868733274575636,-4.04588091651375,-2.58621558109989,-7.6335130251409,-6.12375789650576,-1.83569868230177,-8.89357998556885,3.1508877537146,-2.42474329242183,5.59745751559799,6.19355015200126,4.73571894767718
practice,0.515988156057172,2.36530903803415,7.86772601667783,11.3609880235921,0.859832687983296,1.01241101885878,12.8282416441239,10.5743271598614,-9.024485556932,-0.0163692144505979,13.0988224706383,3.72912181821431,-2.81623088139618,13.0324777378471,12.3181319684388,12.258366259408,0.213616452983741,11.8107054251276,-10.3655666380309,29.9479419669089,2.62369928856878,7.04377908212805,4.48275292566661,-8.51989465315574,17.7018449478548,4.39376380922292,9.48336690986588,6.4926095591496,-0.598596551298546,-7.38280851029836,-4.2138195976375,3.91152021574139
practice,-3.63821432715258,7.98096094770484,2.08159543208595,12.6545142867986,-8.69824308916869,-2.23121483949782,4.09938423542177,6.591902046271,3.36941063271988,11.8178325323074,8.53838545186038,5.75682574461945,-10.1988460535266,7.52937951282957,6.28716201572023,-7.08073830491738,6.34940335238734,0.913079102014869,-1.0710872719431,50.3972293123986,6.49149682211627,24.5494119013941,0.5825360232159,4.56470553528736,3.88287125204104,13.1808670237533,-2.26649239302554,3.82674861900417,-1.27860404410996,6.67115415707034,8.18135131103022,7.33901380504573
baseline,11.7304548881582,9.57649583262341,-1.92798386584475,15.1737048114382,9.72781964718498,1.95627042843195,14.3090554885588,3.68254527595655,-5.20853729029523,10.4089271794602,10.631423886204,4.57350153560253,-1.16738717995548,0.868068498605858,-6.47434353507214,-0.050407581656979,8.2105565061902,6.04231068832244,-2.45145991137933,2.415465433688,-1.88958317917093,2.49049230577513,0.788431489339033,1.36741641228365,8.59163198449279,8.58114592487803,0.446763308996276,3.35490920018958,1.96834148053295,-5.08780428134334,7.80151405220253,-1.41719543430318
baseline,-2.05538859928419,3.56821020700509,16.6512095774907,13.4438633872092,-3.3178925445731,7.14410152368453,6.10074065402226,-0.690944511441153,4.58138561582692,15.3279741947157,5.84527174635474,9.36501459871756,0.889415499707121,17.4421000640544,-6.67115415707031,-8.95768931167756,12.6406863079884,5.85734248252406,11.1193614403052,-2.78372716901507,7.65590413988649,5.49483813856594,3.9839626504332,9.67595340811871,20.4085442236424,6.88014507222326,-3.3647344882599,8.46858117743172,3.23135298286975,4.58795113884909,0.249795575116597,5.49488040442573
baseline,-1.69265065785128,-13.1954525563457,-6.16210306628658,-23.6141379793723,-1.2244216297252,5.88352881579628,8.13454020218274,1.27695741939402,4.21798259071128,9.84280350985901,5.33801415392982,10.4147860416739,8.27794158463175,4.98515748334312,-0.0101656161158925,-0.0163791436311869,12.7808729986909,-3.78068743739319,-1.32088107477825,-0.40008462455848,5.77033387229126,8.53286390365551,13.0931061225073,1.43978349509454,2.74122419733815,4.2316216788978,1.64374465886574,6.765445455176,-1.65022447458344,-4.37150114277863,-10.0317578531171,3.94110840301725
baseline,-1.48680514212449,5.13270257728124,6.99240058082134,14.7697893909152,0.933277296441102,0.0506062536032344,5.85033946908674,22.7102776128477,2.67862577640075,2.99655551362928,13.0209507015825,5.16285587138058,3.07531672020141,11.4025063442889,-0.807458872006345,0.598047411477569,3.09914891127186,15.4838887813227,5.57427878682899,16.6420577614021,3.41150645238306,-1.13316424813852,7.06141933076425,10.5509583819036,-1.67968892047064,1.00650207211974,3.82674861900417,-6.62909806217909,-14.309526508651,9.68806309530678,6.56652554370734,5.17212973944523
baseline,12.9816878100422,2.95800448877882,4.19187844880128,-8.96479161264772,-1.30537620551334,7.76511842923547,6.35381159770409,14.4553189479529,7.93191104829537,10.7071047255099,-7.05187912246154,3.88054354597887,-3.0361554288917,18.7275692146278,1.24943919401185,0.689705227034074,4.40137272675741,12.8681393083383,-1.01396580200231,-2.35204181884168,4.12701557780631,10.8028939054775,2.48769863489066,4.10350621622924,1.07926275029287,1.95302147897525,1.96834148053295,-2.05538859928419,-7.20989693629862,1.0710872719431,14.8356453923137,8.57949380157168
baseline,4.4293637944078,-8.76020470831195,0.656011774536927,3.60346456150773,8.19109734455085,-3.0574253568824,0.977734973215001,-0.127438681514222,-2.74122419733814,11.7708731215927,72.476530241993,1.25937350159477,2.83981032308086,0.129990835264117,-2.75764274506896,0.604718278245142,15.0861862203421,1.65061374453233,8.47020985705417,12.875048579651,11.1779131393329,-9.03095006208383,1.68909301147019,2.82019108716707,18.213182529901,-1.70257242600163,-2.92414521135613,10.3532266653851,-2.70739844523979,5.14221202387486,-4.13351088623952,3.75221520074602
baseline,11.7596848082622,2.04437620505625,9.96072028288044,8.89357998556887,1.4172116291835,-6.54577267075816,8.22160122062116,11.8535627400092,-1.11972953815131,3.07025322765094,3.13020995365138,6.055887039695,2.55956477302179,3.0191614073935,5.652372580985,6.49838868126664,0.426554635430431,1.6731288931136,15.7934027198613,7.6335130251409,-0.674082517917431,0.722628514313447,-9.92898200784372,2.05760711799499,-4.90427767657173,0.491513692960448,-6.35804357519377,7.11365089758474,-7.27897407084542,7.41054359558493,3.26151557338542,2.91333453927759
baseline,-2.05342477244642,0.308360771043198,5.0680960939296,5.47577756021809,5.53949447226561,5.17457549593427,9.45287256670134,10.8574142929251,-4.95288592861376,13.8575935393268,5.9941496576117,7.28220346596079,1.34152736328089,2.15974427769012,4.4342452386776,8.69588949167992,3.52420150580996,-2.22106910140723,-0.366532284815756,35.1223485338168,5.36092327002987,5.74739466149571,-2.35728896557017,9.25346347482607,0.292479315758409,4.12369648405415,6.88014507222326,9.36411817372689,-5.70788775131554,14.1739631471906,-0.0506062536032158,7.80838246892793
baseline,-5.95602725955775,-1.55613661279084,8.71197750654493,0.0393836259471354,9.69340444402414,3.28232884991702,9.4844465913673,-0.134649082737002,-9.39331027394819,20.2966500507974,-3.57747138777609,0.447371542537728,11.6886392499071,7.9568593912338,5.9941496576117,6.74029111768786,4.35267751148154,-0.440028831256051,-8.06045161801731,0.318992767856386,10.4294399474866,3.35722482483742,-3.07025322765094,-3.81615424537689,-1.23391761110398,2.37563087111971,10.8625980242895,3.8891952977688,-12.2075721760687,6.96829097563371,0.0219988138652776,7.58837557996784
baseline,-4.25259612924207,2.74688665872047,4.69749469687416,-23.4467797650261,20.4293906647469,5.25162460953062,-0.387528638473903,12.0073849774679,-2.54329989685183,4.5447197785575,9.25073268637295,5.4040271230909,-0.781199232675206,6.85508723081624,-1.92296247356643,1.16317335087389,10.6284988572214,2.51742656604629,4.74556161017285,110.780555233942,9.46050552773438,4.55115367131914,-0.165843628088968,5.82601780643306,-11.3840760017567,7.59328837455548,-2.55311019466047,1.73744447363457,1.39340969686344,0.580090552753012,-14.5966784596577,7.74751938729486
baseline,5.78699844401913,-1.69948933670243,8.65200876936167,10.5212317787103,-0.0356913146054236,-0.0600498322192282,-1.47529234289642,-10.9019268241591,1.03977041263021,8.67748475398606,3.42627816346655,5.87103647671062,14.8718155115512,-13.2532626170535,-3.52903567016348,0.778849904437575,11.9638445711083,-8.98344213108559,6.08659257796785,31.4093592002479,-0.884333084421366,0.242797654282317,8.96479161264774,4.67871439190506,-0.440952473335535,8.24917674726467,2.24375797427053,10.5380738741929,8.6994143703367,2.06228942409132,10.6136300048914,11.8835832024592
baseline,1.87768283792199,-0.598596551298546,0.977734973215001,10.0245980135405,11.4848065034582,-4.91080304040881,15.0840141619454,15.0874431001375,-5.71722499107575,5.05575964391094,-0.725453434108346,-0.467848002674674,-1.28580825725595,15.6136343978593,5.83078552543405,-1.85674915099839,6.45069471867706,-3.8206514080817,0.393406291957008,39.9759757966105,14.144870374606,11.8947490097067,1.60971357101535,6.94763792686425,6.96924016097852,12.0599902659959,-5.7279279643185,9.72372339367825,-4.01620855669274,0.577236736246172,-0.308460740513862,5.19551717874858
baseline,-1.86927331840732,1.18629237129421,3.52756741569307,11.4948931812332,-4.14376548578985,-9.71904167839023,13.1258826450375,15.4678480026747,7.09411243029056,2.44577612145408,2.73479665943756,3.68254527595655,3.98810690281173,11.7530528426603,-5.27339835472018,-2.01009886969578,10.4552802214425,1.53100946504861,-4.38242542454804,-3.22836511453209,-8.97093757192912,2.71997223550925,4.03185723517694,6.44687830218164,11.803800172495,6.55217890958666,-9.01267855807484,3.75958508848351,-1.70257242600163,7.68152695465802,5.47132262843921,-6.12893210168385
baseline,5.85033946908674,3.49033524288487,0.113117478494953,7.98036455062898,-2.23236930534049,16.6073479835777,2.78315477009959,-2.17363393494405,-8.89357998556885,4.57500868651907,15.1161673469179,7.70396807163275,4.881072286737,7.02338928832225,1.25232080433196,1.78951521775614,5.70788775131554,11.6612038116378,-4.17983822826926,8.05148469561462,3.89663228311371,-5.4040271230909,12.9218495036593,1.28451612684423,1.16311158095196,5.44677719225543,-0.098827211949198,13.1637432083982,-2.56788619382664,10.9748800302003,17.1306462021618,-1.05603305438518
baseline,8.61413797937233,4.81365493907144,2.53117230221337,0.969858543696064,5.37352750804339,1.19259466953461,15.6176765446363,12.2831319289334,0.454704637827625,9.55665746619963,-14.7114774445877,13.8025175023616,8.17936377910864,20.2912374353842,1.04417311445612,6.43937554291282,13.5409856118688,-7.41825164376472,0.538256214303347,9.80621475631493,17.9021853547647,10.9394122159602,-3.98355270854386,2.22613037934713,0.358319651546389,-0.650360640223527,-2.70184494785478,11.6512925960059,-0.0663888242332071,7.72340243778147,4.89845915135957,6.18014307796303
baseline,-5.27846722517006,-1.15145436204235,4.81365493907144,-3.79902729756973,7.72162592408809,6.07814618898002,-2.60720039929623,8.30881629429913,-2.42229895052364,3.38412519199727,-2.05549619353998,2.89148940134351,4.14376548578985,1.33558668459212,1.93884841155464,2.73635830927383,2.45327990452235,10.7812874611613,-5.54712743329864,4.29921168410162,7.4165675955774,2.8239400773747,9.72372339367825,1.14371519012637,-8.00692889812098,2.94000973400406,4.98021557868373,9.52779043320595,-7.98096094770483,1.05198135622454,-8.09817720254228,7.52001573410825
baseline,0.0163791436312066,9.05062670007172,-0.580678115058429,10.3532266653851,3.00488346456428,13.8137076287058,6.76516926504858,4.23059010869686,-6.54742752927308,5.7638188164295,-167.360252265786,1.34949896867856,-3.98211173026058,-2.54277675000097,8.66956512649309,3.22388422932431,6.765445455176,7.60713734012101,0.0813499398865414,17.31397774778,-3.34196350846447,0.518310566376708,8.70313305474719,17.3138497421149,4.50219893516379,14.7093461281463,-3.20574881753188,3.72756921462776,1.65411943851919,12.4681317143253,-0.690473491349001,2.18091260966888
baseline,-1.97664246682017,1.47317484022045,4.89815249954305,1.44381258959548,1.09111401895439,-1.19036513558742,4.11540530564639,9.29553956173615,-15.4265546354304,8.21431307176071,3.14643725999086,1.75339612111086,2.21283609038858,4.80515748958853,7.32037540031348,3.47829159827199,3.11541567287316,4.73149245836892,-4.69749469687414,84.0631715607019,11.6991896766552,12.4269004345471,24.1941813918343,2.56788619382664,11.7246381231307,11.3249977779691,9.57084366553225,3.93320712145106,-5.95602725955775,19.5296858685718,-1.40229204028035,0.425823417034503
baseline,-7.13760901803748,-9.44625392703059,5.56546766786353,4.97540198645946,-4.06665819160798,4.94452443348611,12.2222257102596,1.792243169989,1.57171709973332,6.46487205355728,-0.538256214303347,-0.689963044536029,11.7708731215927,10.1780696229008,5.30467970137646,1.55667420051408,8.53838545186038,5.19649829760945,6.19460629998782,-5.963626314187,1.30296021966651,8.74182862756212,2.99755149333779,0.515988156057172,8.96029928580737,11.6821074554269,4.61069776008084,4.89077120007684,-6.12375789650576,4.63579858268355,3.95673825014412,0.975681672015947
baseline,5.09971761603975,-0.919514403844,4.81365493907144,2.22106910140724,7.03525764212287,5.01205785643506,7.43391673903436,-8.25012032968873,-4.03341711628401,4.44286804619702,-1.51716574029934,5.5537460729694,2.99755149333779,1.83774090885764,2.16683033583855,-7.89230679471218,6.21302141132357,17.6806641114348,15.0874431001375,18.2590178600011,8.30809295498116,-0.541420330160616,12.1660247121271,7.50000000000001,2.49345725593253,-0.171537806450429,-3.9961488010972,7.76511842923547,-0.580678115058429,7.0488715401545,5.4946167919165,16.6810326364519
rotation,-14.4154156244486,-0.767015886239592,-5.60926279883962,-6.89341153770368,-8.54930528132294,-9.40254248440199,1.32704249416213,3.82999376784773,-9.55823112832957,3.87526431316608,149.901425974836,-4.67142161990859,-2.83950217843365,-9.77442446615281,-144.793819136836,2.84085564235178,-5.44541921544443,-1.13316424813852,3.53813214049231,3.8457326715629,-7.27065017867638,-12.8424027377831,-4.51139494964383,-8.12090163708285,0.163845196671947,-2.16103600914354,-9.01561071726839,-4.9193974840308,-12.3679945941446,-2.1698501275816,-6.50299404689523,-22.2910675512698
rotation,-14.9388161788841,-5.79220772694357,-4.55338455828592,-9.01267855807484,11.5160804760701,-14.1472635054638,-4.40929811597537,-8.4552003903517,-11.7375062868799,-7.98096094770483,-133.525373463788,-1.16738717995548,-21.3251595942155,-14.4488112636134,-0.4000442284131,-5.78670979777597,-16.3674164122836,-12.6262821281924,-14.1059939640977,99.8312405913138,9.45329773027179,-16.1581111392956,-4.93428272547668,1.58205236479744,-5.4162597688433,-2.0371143239894,-17.672901130336,1.69024888253813,-5.82697170576291,-17.8096787511788,-3.08509021906309,-3.98300978371877
rotation,-11.5467554294182,-11.2982191908278,-31.8405181598375,-3.9419054890129,-5.55884563271644,-11.1087535811648,0.380416159452388,1.85674915099839,-13.1594818401625,-11.7266739872864,-53.4562984646643,-9.76522720066105,-14.8169460603037,3.05562195877101,-14.9088907076927,-12.457223249999,2.43230644160134,-15.3332413175057,-16.7025724260016,11.7924287214047,-12.1218414943074,-9.57084366553223,5.652372580985,-2.99755149333778,-5.24206524112971,9.54280581170756,-20.7044604382638,-9.96518575967872,-11.4912980694005,-6.07048073682625,-3.8966322831137,-35.1860003394286
rotation,-6.82651028602874,-5.59532490533423,-6.75329369683257,-16.4731748402205,-8.61273486493834,-23.7427828957518,-18.1776406588344,-8.74632214969564,-7.59328837455548,-2.70266637914642,47.2937992538866,0.591512174399587,-5.60411597863742,-0.674082517917431,-2.80883593917526,-11.0839008048372,-3.30366558865664,-8.64212440853098,4.76785636996853,-7.30270121817937,-8.41529719223298,-90.8068042750862,-1.37143354644545,-9.98794214356494,-2.23236930534049,5.80410505529773,-7.49999999999999,-3.82208686066715,-9.50516186143406,-27.7998236034276,-10.3655666380309,-6.49808290349286
rotation,-12.9008427089581,-7.20290523701427,-14.0226791315337,-17.8736476168551,0.575696377325444,-16.8014436825451,-7.28772467364187,-1.98501621031159,-17.060005915965,-7.28278555994651,1.22634681766016,-17.5143950267815,-18.1510723620574,-4.22989784472838,-33.9329270933041,-12.6299920827846,-5.1559460516576,-17.7057641648843,-13.9289127280569,13.951875478141,6.23274494109817,-61.0289289404061,-10.463239248397,-25.2007167970034,-5.93701355682577,-0.928036354133633,-11.3040189692631,-16.6941589583513,-6.5294707508138,-11.4679828592633,3.29103455726411,-2.92823184912517
rotation,-16.9327122087433,-13.1038817807077,-2.85588023528899,-26.5405260720308,-15.3749836510982,-29.9107700455772,-5.73124175732279,3.49722828900153,-7.25346497931796,5.31330457395576,-4.19187844880128,1.69723796749867,-11.4757009643916,0.298271548919185,-23.8762421034942,-1.43408432038677,-8.83789693371341,-12.3495374785077,-12.3495374785077,74.2745465658917,-7.13614175508568,-62.7951058501287,-12.1798089128329,-16.6737636106956,-11.7384844266146,4.56029065261778,-24.9517645742086,-13.194670718457,-6.41862215039342,-8.34350779086146,-8.05773429762063,-34.6308752816636
rotation,-13.6676355666402,13.9746428979751,-1.11026697601739,-25.8331293884568,-13.650525290052,-36.6490370479184,-5.4996583034778,-11.5791295203787,-28.4715004124304,-0.587843579838054,-137.172727007313,-23.346017732078,-11.122881438625,-0.186971622637116,-28.6573637231334,-21.60711013157,-7.49595932943228,-11.8469580747952,-14.5061353309182,-9.27207203568149,-6.49149682211626,-31.9747317851271,-10.3030386023405,-17.734864415511,-15.6099817970109,-0.124851964518762,-170.883594641297,-9.27207203568149,4.9682421468829,-16.3054728438012,1.85462323823772,-22.9358580579784
rotation,-18.0367075396165,-0.465728237213724,-17.0640538010806,-151.605111906551,-24.7905663698812,-33.2615155733854,-10.8626763370949,1.87768283792199,-22.5631467896669,-5.29276922572648,-162.074008932365,0.380908578725092,-15.1938378035102,-11.7596848082622,-27.107119289517,-10.1812229133299,-8.70107978617789,-22.9511284598455,-10.3767727577267,28.4688778922705,4.68551021297663,-43.0819936599173,-14.0973977114221,-26.7511964965695,-15.1422826829198,1.23404745334914,-14.2771239666964,-10.9394122159602,-9.0847600215685,-3.2615155733854,-13.6584726367191,-21.3908988672263
rotation,-10.5941634304331,-4.84270470633687,-1.17317404787977,-19.3158219949622,-11.2724307853722,-20.4851287493842,-6.71895800738793,-8.99791773118082,-15.4043984334719,-17.0186757779539,-6.28802249345508,4.31880369158322,-16.1203858781856,-17.4320178705249,-20.3972293123986,-2.36060674955981,-5.21304619248497,-13.5516456908805,-6.61852571916743,-12.277920173263,-14.310036955464,-33.4248955055554,-31.0930459915925,-20.2855846324475,-20.3491849114358,0.553578092758315,-17.3700079172154,-14.8114235058908,-15.5985965512985,-9.98721578306608,0.702610823980995,-22.2009589778394
rotation,-10.469555421082,-11.2009727024303,-10.5907018840246,-133.58785848651,-7.607137340121,-22.9980738822818,-11.4806943246176,3.75183513936751,-15.0462395564863,-9.75442615688877,-8.50850317788373,-10.934244306492,-25.0292148168084,-54.1111564918969,-15.9855548724119,-18.4648034956956,-7.14291529728606,-11.4965204909566,-14.6745531138063,17.1698501275816,-6.94279659188531,-58.194670718457,-9.98794214356494,-26.2540908519013,-15.7226285143134,-7.98073971248988,-11.1716738052984,-34.6104045702447,-7.05607346545167,-11.6920765491221,-8.54828597073673,-55.1212524384074
rotation,-0.76566082786882,-19.0558034992798,-23.8633769544207,-171.842034701217,-35.2793040284033,-50.8471735779178,-17.7347966594376,-7.61752064423518,-36.0785451829725,4.51036681561209,-18.299085297002,-11.1537300960596,-22.2406082879651,-13.6338452928519,-24.9711316247433,-8.96209965073681,-7.00667752254001,-11.0332784398206,-18.7237409492654,40.1014569482673,1.01852588328741,-38.1338788615191,-36.4516436607038,-11.1888650503916,-0.326291736718748,177.053127438304,-22.7068725566382,-22.5914130201696,-25.8095579910793,-14.9722491933554,-3.52862734633569,-23.1951221710707
rotation,-18.4219978215234,5.36861096084389,-27.5199933405363,-28.3466921219915,-11.9879663445417,-32.9146609829258,-25.6827313199582,2.73195741153489,-30.5915121743996,-3.93309351599939,-16.5241319369071,-2.05736061354673,-29.6084516873041,-15.9944855002819,-41.3990726548117,-23.3896427883524,-3.84976807542696,-10.4621072366403,-14.1472635054638,55.4593166794779,-25.2531599865492,-10.5413987451072,-24.5051618614341,-12.2633619706428,1.80144368254508,-2.48437534996832,-12.5293363453563,-18.7726313915928,-5.31354685049977,-7.64548950208284,0.159199200682135,-16.104410708365
rotation,-20.0075232404492,-21.7984375102179,-20.4392162887845,-16.2759033410078,-51.9682909756337,-67.735702275034,-38.6461884022959,-5.40066132968893,-26.2208704805878,-1.28451612684422,-176.082480891639,-28.3497755254165,-24.3434979965029,-31.2178349504415,-12.4388070529545,-16.4939926737839,-7.98073971248988,-21.6344050170998,-11.6212768185465,-22.966620177319,-4.940247189411,-42.2652033405624,-30.0093146473926,-31.8443507871522,-12.6980006242279,1.97955529954517,-20.6009414443236,-91.250327943929,-8.704777949865,-7.05958826697473,-0.511531196786479,-13.205403664089
rotation,-16.1802676197301,-12.5790920334503,-12.3851857568862,-145.24459940905,-19.4710051474078,-28.1117760119765,-18.044432010881,-1.48362450098587,-17.0549742837508,-19.530444578918,169.082699636915,-7.32037540031348,-6.72380477382198,-18.4627393724659,-35.4914858968344,-3.20574881753188,-0.435057877593718,-7.77081315759732,-2.26517267291108,5.69802623432228,-15.3496950730248,-61.1974366927167,-14.9138137796579,-24.3004269103288,-8.17762088756854,-1.58205236479744,-22.7210259291546,-130.656529690642,-12.7687851605022,-22.4476054810587,-1.34263627686659,-22.0605917210647
