p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30
9.67729403772028,-1.80801562371664,0.467852526030729,3.6292197056354,-2.82041298935468,4.49734843853121,5.97436688200371,12.6043713146422,12.4460056094052,-21.2861417116335,-7.04599142586581,0.189707313399712,6.84405320849641,2.26369329609795,-5.31783798353829,21.151891958114,-4.95078308348807,5.12288554627977,10.5455807781552,0.243137174888783,5.93456349131611,-2.43406414999547,11.1288019400367,-12.7803545756683,2.60564264273999,7.95022678669505,-5.02417191717184,-3.89703174467793,-5.16374429079533,2.5275491675229
-12.1644302786121,8.99009849409725,14.0476971018619,-6.62295578146867,-0.224959602380781,7.75578321280551,-1.89913419095783,0.385716314516301,5.87929500190053,-3.23506413889562,2.25261109695762,-4.05560070496808,14.603653605474,0.844226471400908,2.66559400435124,0.696526886640584,11.2796634655862,-12.3232347735827,0.46791534618492,5.36785985101916,-2.36505460595929,2.16624708066097,-1.61663540633459,-0.704593163476965,2.44448935672085,9.39523870132262,-7.41761607662522,2.44729958423617,2.0790662210696,0.817442278095201
-10.4388779766852,-11.1657104001319,-3.48058238797952,-7.68936248382169,-3.40749567136756,15.0818464188175,0.877366526833687,0.493473181230681,-2.51842590903144,13.6017617838343,-0.939102176414672,0.102183190566602,-5.03217805780329,-7.92414032650533,7.56775691339546,4.71112703642861,1.47948298834264,-5.00482941268361,0.47143794059675,-4.67151126937322,-6.64026753379324,5.63543521538437,2.49834526085706,-18.2148630915192,-11.9366033355143,13.5414520558165,-3.67661029799329,7.01350655485321,-2.31180000992294,-4.1215898003727
NA,4.54348185025122,0.381534911753609,-5.24645603001543,-70.3864882218992,-13.3460394025953,-6.95942409772401,-4.85428714135165,-19.6244296403598,-0.343692806910363,-3.61694000945959,-6.11513607986415,-15.0304560336718,2.011412037899,-23.7944209659757,-18.2683503699661,-9.27475573636532,NA,-17.9256124968705,-13.8088902484148,-4.4790358229075,NA,-13.0259937755079,-9.60377292133223,3.06067541024488,-7.95506355285388,-0.116478949908923,-7.66359133243416,-16.018531374361,NA
-60.871204945484,-9.34590186648295,-3.20399016794766,-2.76473667841439,-10.7088916306004,-6.22443512194095,0.702793327573133,-1.04374767395248,NA,-7.30409302715959,-2.1891546362886,0.0538458714168919,NA,-1.77341501474249,6.71449921449276,6.03597895073575,-11.9046771286935,-10.473651284985,-8.86375810849345,-3.83544320744193,-16.437467898598,-16.9741510257865,NA,NA,-5.97146220987667,-14.9187820060908,-4.36569651581143,-15.5489663948883,1.36271351988891,-0.942869274272389
-16.3083336899143,0.572526795764762,-14.8447626230623,-11.817154892468,-8.72266452514053,-2.07260205738503,-9.26066055835126,-11.5857665184308,-29.439746788901,-4.58434607096482,-4.8790764986528,-7.36857873908094,7.96112469201761,-0.464055537923242,NA,-11.3264438757583,-10.0592147895365,1.51862749819437,-27.0131235714135,-10.0337934351712,-8.22528776334625,0.207388662807276,-3.82199430498791,8.32125382614691,-1.14975755421608,-7.40482289088954,7.91373449323913,3.50371453236639,-16.905820816394,-5.3863336993327
-21.2183825706859,-10.3274758070415,NA,-12.5752429766048,-3.20984420062957,-1.87317064598827,7.4229535335657,-8.831150926701,NA,3.32186457980171,8.8677320252317,4.55303556565695,3.27401160376452,-1.07899554981547,-21.212400020111,1.81574502698382,3.09159687736919,NA,-25.801587463753,-9.99252076192775,-9.83509141772841,-4.26354415743382,3.79659254752517,NA,-28.5224647385539,-12.6717539280173,-8.24989710306592,3.50668966965605,-74.7827803582836,NA
-10.9508406433373,10.0222734059056,-12.6275219496759,-4.93791328520031,-2.18856268644411,-6.81938674385802,-7.25796968891085,0.562339490606091,-28.1861021419894,-4.01923643600885,5.72325951512741,-8.36947548077626,-3.45188328601154,-3.9515468067911,-16.7057435291333,8.95978351646387,0.231617784787604,NA,-12.0629968164794,-10.8961050354701,-13.9250872827585,-9.89634692165792,4.03256965821707,5.68018307164274,-3.06710360778046,-12.3968793567973,-3.36054336982469,0.757234098014053,-24.7169581169047,-14.534568504981
0.122322858206339,-7.83082684467058,-19.3572796647224,-2.76595320553868,-18.1902547178845,-13.7374764663734,-7.17300526443588,-5.2365761066074,-21.8538641946587,-18.5145229869588,-11.9005767827194,7.05797852317549,-0.305028419502312,-5.83602352711832,NA,4.33386406030543,-14.0696792334185,NA,-12.8673245312805,-2.77439170256296,-11.0116708561618,-11.8760328266078,-12.7563970838324,3.08398077554397,-14.2827571604732,-11.141682053588,0.208718278968992,-10.6025289320095,-9.41512331966051,NA
-6.58550724285711,-3.73225744706035,-41.1882249173762,-6.75131573723271,-13.5958998937407,NA,-13.4263911982112,-41.532234377696,-11.6507278206208,0.637167366301097,-9.76222487047765,0.0659190622539718,3.77792232507089,-9.46986288931318,4.59556833930549,9.38147953957974,-13.7164436332606,-14.3596798336188,0.301075391565911,-3.98887711430164,0.231452499843793,-21.9161140615077,NA,-1.05149385161606,3.33209958450678,-5.82295923279072,-23.1786082310118,-1.7409962777912,-25.5597618565982,-7.71086374742789
6.25290004561788,-16.745343843726,NA,-3.7407449980459,-36.2594394541994,-8.46513836325296,12.8185484769956,-14.2174193062261,-22.4657718546603,-16.8905807285133,-2.75980452553867,-13.9864175589909,3.11336309537327,7.81106790711241,-8.46418887839838,-5.07282997988901,0.593776258547224,-26.4861652902541,0.369318044916128,-4.93611382760652,-5.19915829014018,NA,NA,10.1461626770251,-3.30073849765689,-1.36038200836869,-5.43782664092405,-18.6661674053944,-8.5194916827282,NA
-8.98234340644224,-5.60145981506379,-9.05718851031733,-3.50621879115903,-17.8390431113262,-15.0097585771345,1.03215122988996,-10.535154165105,-13.8727152902364,-12.8072188196344,-4.58477174298765,-14.5957520162506,4.96484601368276,2.59139586623649,1.14639723905178,-60.2747916671262,-14.9445994073159,-18.3793214531293,6.01904957109966,-3.81017113594986,-2.82746233699887,-2.79589902134706,-11.1867289114354,10.2023638134209,-21.6400470790142,-2.06761151866312,0.861502598994188,2.60265847527242,-19.2076761061042,NA
8.41627139582428,-16.0409260904211,NA,-2.28095590655226,-21.8182840845562,NA,1.58649388402013,-10.4659587472431,-56.4152257756362,-12.7608457558592,-14.5370531444115,-13.6985191593162,NA,3.45844531428106,-2.36635122751074,-2.20778786448064,7.10079544362225,-61.4627450164507,-4.16800724154085,-12.6595259305372,-8.11753780127646,-13.3721064949261,3.25877780499546,NA,-11.7484163502887,-23.940785219569,-2.40818742789283,2.65846409069616,-63.0567741354453,-7.31179649781268
7.54430754700958,-2.03298082474933,-24.1577223598544,-10.7994498914262,-13.2637248209734,NA,13.2670943114922,-21.2312524230305,-21.1068530316161,5.97080555436091,1.93516488577187,-6.77206706986061,3.67949118415352,0.531003264194818,-17.4317523424115,-50.3169647858775,-12.7208629006437,-21.0827523945467,-12.7581521183839,1.25901660070907,-14.2516913892957,-10.8235624638948,4.89738293505367,-13.6311298993453,-19.4831482697467,-1.35318589373691,-8.71901344095803,-6.28546215333604,-37.3160668526123,6.5735860582948
-15.7633457997404,-15.6036096286692,NA,-7.17388923011468,-12.8690692096091,3.94610225255461,10.0457562645768,-14.0240808518787,-26.0190961053554,-10.3950198652584,-9.08463816434623,-8.12004709457286,NA,-9.07967760579609,-12.861454205709,-39.5272921315596,-2.41360951393459,-13.6793453434633,-18.204760367895,-4.42368816725857,-1.42907315093242,-19.792958267393,-1.77720757885641,-9.70270344137047,-3.93982482578971,-13.5865110281456,-22.2324270691338,-2.82595815296005,-50.6099204146216,-3.50640214652262
NA,-2.45736264125091,NA,-11.3591543438498,-5.58839977823886,NA,6.37467310050628,-3.10791115124334,-15.2423284226472,-4.83211897195555,9.2508873363117,-3.86702186993688,-45.7502796778707,-16.5063377205937,NA,-23.6891388628901,3.75779227833207,-47.102385423272,2.54779373700324,-11.2415551343993,-22.1322036446918,NA,-11.8354532752872,-0.0487132340258447,-12.8549419206231,-10.5377429201423,-1.09943175701633,-3.88082957071472,-45.4659640576749,-6.45727330540565
3.22733889106365,11.6219945763001,-33.7014228155297,-2.95774211255295,-8.22083876852116,0.564421128650063,6.01697070116083,-14.5404010844106,-33.5978418518692,-17.7389352615409,-12.8878158842443,-3.22122075430011,-8.97766831329174,2.42863565636571,-29.164421284311,-15.3412609222268,2.52109712146491,-72.7563268631551,6.59564028830284,-2.77439170256296,-4.46376377817492,NA,NA,-4.59235395903682,-28.7288848494594,-15.9929035744735,-2.35027927001793,2.66910162876258,-45.7743326186592,-2.99809167296746
-23.4059673739408,-14.2873954455056,NA,-8.59692704659689,-13.1978921026102,-7.80404493697569,-7.91969275749838,-3.34234906427616,-46.061346899498,-19.0241675993349,-6.4879766456027,-9.88987040453868,-0.531506730119522,-5.32574808209206,-27.0828434232355,-2.18481434060673,-16.9896688444428,NA,-4.10869912303652,-1.091777183468,-8.7240921149004,-22.240895160675,-0.239675509347576,0.500786307261806,2.88166520993281,-12.5580499617414,-1.15469464634987,-3.73355503787075,-34.3391094456209,-9.91383264393354
-10.0390689021784,-14.8629275959478,-13.556463960729,-10.4260343528749,-11.5681880010548,NA,8.40830533915377,-7.02419128464616,-67.4115955180404,-17.9240518037578,-10.88735840796,-13.7025379374138,-11.2894886376346,7.59586949324371,-35.8607689321086,-61.5545339613648,-20.9980244858151,-67.6589603013664,-12.8950464133929,-16.2010841706544,-8.33152554119661,NA,-9.96579410035356,-8.2604428919914,-13.9175053740095,-17.3139252916678,-12.8218492497325,-6.27468479134364,-30.0794246373587,NA
-10.3236279238694,-5.03929634414938,-13.0476852067208,-10.3959181020407,-15.5693781802029,NA,1.18127246124437,-8.13928250257397,-26.6740691653926,-34.8431691850828,-9.59212417701165,-3.73130828379188,1.87187082178749,-6.08525623294411,-5.46821247756963,NA,-1.94929871542763,-62.5388301055802,-4.63992168299301,3.84678004575718,-11.4302608063272,-11.2535327246261,-5.69471209596793,-5.94497628852777,-21.0992132611046,-30.1351094481723,-2.6255556021852,-9.2473602099761,-8.96578716602016,NA
NA,7.58155545571965,-5.96284392695531,-10.393638964152,-2.58084128759069,-29.8603763595645,12.174404487972,-6.46139188387765,-53.2429020597842,-7.60677414792519,8.3028233107166,-11.9252436586585,9.45313052898621,-2.36485967075493,-3.63075404276471,-51.6046643816316,5.40572593030862,-83.2063875489816,-7.49123174873334,-60.015377114432,-5.37122018539728,-70.378359829411,3.35957182952776,4.71951642350177,-18.6995034732671,-19.8895614003844,-4.66478110714578,-2.8591912431535,-50.8213562341085,-11.2179466871318
-12.180732841729,3.15693249928795,-12.8776505536085,-9.0075798930335,-14.7002506728601,NA,-4.74662522239373,-16.3537244733607,-3.0336066094552,-6.15745234272716,-16.9027247138225,-6.21766588397809,-4.1082606482517,-2.50892092621246,-2.25058838280949,13.6575959100535,-20.5656125714976,NA,-6.74345239616197,2.97633830354571,2.83753675411505,-48.1763974404389,-2.64398885642188,3.62498794230006,-37.2979055607984,-2.37860179231092,-11.3511745033923,1.96973444000631,-6.32638003997136,-1.82944593046011
NA,-19.3681275160845,NA,-11.6037727140685,5.95838212139785,-5.74584050558749,-0.576879874557373,-8.24751537804793,-33.2031500670264,-18.9891485088077,-14.2108844488165,-11.4513808800457,2.23614481348829,-5.96767511068686,-19.9267185178688,NA,-41.0743207455588,-46.3928073314449,7.46842200093848,-12.9864779366133,-11.136788068851,NA,-2.1336077855119,-17.5823982279561,-28.3567622149975,-27.1434593124645,-10.1335892458384,4.20041564681314,-55.6717022074077,-0.67287647353883
9.43168214781578,-26.3156762380232,6.91616663709054,-9.17546116653051,-0.87000989363171,-0.305999769118148,8.74024193378847,-15.8158147584311,-24.3966955106786,-35.5890225651058,-0.173148127712092,-4.66361099895131,-2.6271760405102,-11.7180588304719,-14.121561717617,17.4760896900652,NA,-79.3651499631482,-10.1223481572484,-11.8429741027706,-15.6746662295727,-50.205825561972,-14.385329114443,NA,-41.990978809312,-13.9786216283604,-12.3697257452037,-2.30593722497059,-8.85956254588457,-4.95825203598472
NA,2.81554250299984,-18.9699491612946,-8.25691023045539,-5.22652292433027,-6.85249318068118,-13.2456257950272,-9.10692132624572,-49.7437565520684,-12.3051314858028,-13.5412354803078,-2.3607493533993,-0.149592408229512,-4.4657242188351,-6.14164828510926,-6.64568195490489,-12.5580370854882,-40.4763538651333,8.29873352389088,-15.8177870791305,-5.79175173451855,NA,-35.4591473807509,-2.79570111921648,-42.1941810906474,-30.4471180979542,-5.28969772242614,-3.68987382832287,-21.3847939685697,7.3044402893619
-17.8510267574516,5.57841771050191,-40.8718033256779,-4.45112326718366,-2.06333025954268,3.33430292011791,5.37369880129739,-13.8045640564081,-53.7136482527812,-14.7575507402343,-20.2761631139645,-16.5321679178621,-9.98566368005633,-11.6819722834433,-57.7355795229742,14.5724477933673,-22.6113100800916,-70.8293620542483,-9.35694009152174,-17.7400564828894,2.50491897613983,-31.8309561874466,-29.5022496286408,3.38858879890053,-27.7740927361281,-20.8461985659505,-4.02876866197482,1.25348007299713,-66.0224492949462,-2.92991956318145
-31.0917117546437,-8.86374466179847,-33.6875174448901,-13.4849237249411,-5.93433869739282,-5.52516300393831,6.82438481655715,-15.897620685559,-38.883903147607,-3.54858197761712,-12.9425715683741,-11.391211704584,-0.332823988673422,-4.1558217042393,-7.92381128850171,-9.11591596572729,-9.15012163189649,NA,-2.50997632310929,-0.457030043448777,-1.32362289892607,-16.2885921143249,-15.6830998020062,-16.3342162188224,-20.2480431625587,-10.4100782056659,0.461699294653733,0.427746605025743,-17.7884961574805,-9.3963688782959
0.72866283415146,-12.7085135847792,-15.0162253958135,-6.57263311122917,-13.4993826592366,-0.318454791511818,NA,-15.1127537652686,-34.6483186838988,-35.1057665706886,-2.51366901711751,-9.68988325403672,-5.73368751029214,-9.45394527590128,-9.10716419654439,-30.6181347704447,-1.57798730300401,NA,-17.061033547102,-63.3684277007276,-2.74696837142403,-7.28769876923919,3.04303871320996,9.13567318049562,-26.671188785219,-43.7911148837453,-3.05613217361312,-7.07140816245224,-25.5447524300787,0.77853030206508
NA,-9.57161845531608,-22.7643818572987,-13.1747266624467,-1.35581011737982,-20.9775231224504,-1.17347049723275,-8.08237520727387,-35.846693096118,-14.4680259742069,-13.7482535423011,-9.9949376571175,0.146893389570258,-2.82357197585068,-70.4684510075373,-11.4117339324137,-11.5379194206894,NA,-11.1299137380157,-9.40984895310844,-3.20783245329338,-33.1181405456136,-2.07704185384966,NA,-29.9768920853143,-29.8482888784902,-15.3197283112446,-10.3712224246596,-25.2820910165051,-10.4653969146901
-20.5691627027092,-9.26892984257539,NA,-9.56287437055014,-19.671783800451,NA,-5.40974222091977,-5.84804107685194,NA,-19.8188444706337,-2.30383263488642,-3.8212406387796,5.3577518349212,-5.05489970316373,-13.8197681845838,-24.4086418571738,-16.9768123150701,NA,8.49123361848559,-1.29799462947075,-8.50759634276766,-26.4852362882689,3.46538701116486,-5.85678843559415,-52.4245438729915,NA,-2.77519873764206,2.68644453063687,-4.47267451401932,5.9904921678273
-9.63098434036282,-9.07295236240344,-28.2502921875804,-20.1141191296301,-15.6080898400986,-0.969244194404077,4.47681816844588,-12.3030123913496,-61.1475706988702,-17.1418849342395,-6.99137082538755,-12.3247513050657,4.71614976101216,1.00605858073266,-12.4734151008726,-7.68737611154179,-10.2377915862058,-56.8678199669713,-8.74747314327892,-18.2164062971931,3.27026217867161,NA,-13.9316582696136,-5.35838789064943,-5.63845514195103,NA,-20.3185317100573,-6.60493225395492,-28.7031825338645,2.64462601090933
-9.03851779067517,-8.06805572519976,NA,-6.65304290996816,-9.34835589883582,-9.86002183253715,4.26465556739043,-46.8162210736899,-25.3051404797926,-8.96008514620529,-24.9628331554758,-14.9665279550415,NA,-6.03598173877785,-22.7343460706861,-8.54020495381969,0.681406228272993,NA,3.84420516323844,-7.59483514418908,-2.10448645453618,-14.7684081855861,-10.9509513530985,NA,-25.504887736075,NA,-0.717319036710516,-10.0605683043407,1.03402517524603,4.31702472644831
-6.70234213129,-3.59988140658895,-19.2686058434484,-11.5810912040809,-6.04940748291169,NA,1.19422878977318,-5.68252952266173,-37.4677428180248,-25.6692727817586,-4.05246044889644,-3.66272989280741,1.15071702990952,6.50420412068389,-22.9030723909103,7.01394311955137,-7.09111663437443,NA,-19.882590395833,-10.9401143709897,-2.1313170822519,-25.3419532833315,-9.57826138874907,-14.0973659851882,-46.9787955971762,NA,-14.0543105677188,-0.794522696394347,-8.6903286481138,9.375682847779
-15.0837423980376,-14.0320645790249,-22.3420686814144,-16.3139631099898,-13.1861272214218,-37.691341780309,NA,-20.2227570346669,-33.4898950442192,-30.8804568386376,-11.3173951167392,-6.08601650140737,NA,-16.3065311643259,-26.7321128906684,0.164581551514874,-7.64911338137593,-19.8051289542156,14.1223615456803,-33.072235368319,-38.5930443264617,-43.7853726562747,-13.9440296371368,NA,-14.7812811258545,NA,-4.29805870835044,-6.91877749053776,-20.7332527607896,-3.97254892044444
-0.4258908460197,-9.26807477637294,NA,-14.082358049517,-14.4880313842066,-13.6879728234753,12.37784826728,-9.5941858388898,-35.3715552826655,-30.9648658006616,-2.63829712718378,-8.80136518186826,-13.5193167026423,2.29249293203328,-53.7177420998358,-20.4857030391771,-36.4071326220084,NA,-13.4119298110752,-0.878975946818727,3.49851605534515,NA,-13.4858074759223,-19.0668822103319,-32.4363129417946,NA,-20.9406518557092,3.54040323405782,-6.59531618136173,4.27359093788406
-1.70045827780298,0.891214968483011,-13.5032773223505,-7.78758557223196,-18.2269241341361,-52.6227831922072,3.47600224703432,-16.4790175523142,-28.2488443808369,-37.8375063014375,-20.7304613147954,-10.3277122634671,-10.1246902858655,6.73615289776199,NA,-11.5444879696844,-8.60176238745681,-37.5522110069178,-10.8496692400538,2.50764393409343,-13.4226763513256,NA,-7.91687891047794,-2.85930704776556,-39.8175330517806,-15.0708084361003,-5.4424453192203,-7.89288934988074,-22.238308084098,1.95616582432082
6.54394650410848,-11.1001273974933,-13.764995951213,-18.0279788749261,-10.6101318009402,-18.2055630482127,NA,1.54205575710116,-27.5346436979099,-35.1194582659521,NA,-0.765252164532368,2.09006087286337,-3.13243043524028,-8.78907270930662,-15.640586840199,-2.49091966709278,-39.1471650109456,NA,-22.3716360236594,1.86415099696519,NA,-25.0803282659131,-41.7718462496979,-36.5994115662753,NA,2.02334817593401,-5.25754474914445,7.22195713412446,-4.01396731603231
-10.8062748369484,-19.4784466987283,-19.3615138626917,-7.29283098119556,-8.12442252950281,NA,-20.6913792367137,-12.3992723388319,-22.1897520505319,-30.9507177246072,-17.6803435114731,-7.47365711508304,NA,-13.291840319367,-3.89293535108588,-3.35275522365448,-15.9720632079445,NA,-8.08081231728205,-13.6564051993907,-7.0070866856614,-17.208550645304,-8.37190051277859,-10.0633677851028,-26.3041168206419,NA,-10.1741854663284,NA,-15.4470885521009,0.687821958506381
